word_segment,times,co,fr_left,fr_right,score
撺掇,7,37268.28571428572,2.5216406363433186,2.5216406363433186,236976.78618272298
槟榔,7,37268.28571428572,2.5216406363433186,2.5216406363433186,236976.78618272298
虎狼,7,37268.28571428572,2.5216406363433186,2.5216406363433186,236976.78618272298
羡慕,8,32609.75,2.4056390622295662,3.0,235341.86522862178
璎珞,7,37268.28571428572,2.235926350629033,2.8073549220576046,233934.47714482216
鲛绡,5,52175.6,2.3219280948873617,1.9219280948873625,232837.7285176417
赫赫,5,52175.6,2.3219280948873617,1.9219280948873625,232837.7285176417
硬朗,5,52175.6,1.9219280948873625,2.3219280948873617,232837.7285176417
闪灼,5,52175.6,1.9219280948873625,2.3219280948873617,232837.7285176417
浮躁,5,52175.6,2.3219280948873617,1.9219280948873625,232837.7285176417
褒贬,5,52175.6,1.9219280948873625,2.3219280948873617,232837.7285176417
责备,5,52175.6,1.9219280948873625,2.3219280948873617,232837.7285176417
聪敏,5,52175.6,1.9219280948873625,2.3219280948873617,232837.7285176417
洋漆,5,52175.6,2.3219280948873617,1.9219280948873625,232837.7285176417
撕掳,5,52175.6,1.9219280948873625,2.3219280948873617,232837.7285176417
钥匙,13,20067.53846153846,3.1808329872054415,3.546593564294939,226384.34564129994
诽谤,6,43479.66666666666,2.2516291673878226,2.2516291673878226,220434.6883504892
鞋袜,6,43479.66666666666,1.9182958340544896,2.5849625007211556,215603.61427641514
鹿肉,6,43479.66666666666,1.9182958340544891,2.5849625007211556,215603.6142764151
拘束,6,43479.66666666666,2.5849625007211556,1.9182958340544891,215603.6142764151
芭蕉,12,21739.83333333333,3.0220552088742,3.2516291673878235,213628.70846646826
隄防,8,32609.75,3.0,2.1556390622295662,210884.55272862178
统制,7,37268.28571428572,2.235926350629033,2.5216406363433186,210126.15083872413
台阶,9,28986.44444444444,2.2810361125534238,3.169925001442312,209592.67233166823
乜斜,6,43479.66666666666,2.5849625007211556,1.7924812503605778,201462.89703586497
蒲团,7,37268.28571428572,2.5216406363433186,2.128085278891395,199991.54631555744
塞责,12,21739.83333333333,3.0220552088742005,3.0220552088742,198545.9343461344
姬妾,11,23716.181818181816,3.2776134368191165,2.5503407095463886,198244.2984998656
钓竿,7,37268.28571428572,1.8423709931771088,2.8073549220576046,192758.6277045405
拄杖,5,52175.6,1.9219280948873625,1.9219280948873625,192726.62791459975
醉汉,5,52175.6,1.521928094887362,2.3219280948873617,184378.53191459962
脂粉,14,13043.9,3.6644977792004623,3.8073549220576055,181989.06225112526
胭脂,25,10435.12,4.099470570797251,4.243856189774723,181545.66342155376
忌讳,12,21739.83333333333,2.7516291673878235,3.0220552088742005,180779.2201839398
魂魄,16,12422.761904761905,3.625,4.0,180130.0476190476
禄蠹,6,43479.66666666666,1.7924812503605778,2.251629167387823,175484.06794522246
绮霰,6,43479.66666666666,1.792481250360578,2.2516291673878226,175484.0679452224
搪塞,11,16304.875,3.2776134368191165,3.2776134368191165,175159.19331731662
葱绿,7,37268.28571428572,1.6644977792004616,2.8073549220576046,174148.58838102268
螃蟹,25,10435.12,3.7532696895151068,4.403856189774722,172480.63708386227
漆黑,7,21739.83333333333,2.8073549220576046,2.8073549220576046,171336.8801133626
促狭,14,18634.14285714286,3.09306920777189,2.9502120649147474,170040.46850021085
缠绵,15,11858.090909090908,3.640223928941852,3.9068905956085183,168645.25466984
菩萨,38,6865.210526315788,4.589518302689537,5.1227988949656025,161409.19554397752
簸箩,6,43479.66666666666,1.9182958340544896,1.9182958340544891,159999.03865458549
靠背,13,14493.222222222224,3.546593564294939,3.085055102756477,158576.6716818441
裁缝,6,43479.66666666666,1.7924812503605778,1.9182958340544896,149505.23885457983
默默,21,10033.76923076923,4.070656113151927,3.64900120971034,149039.8931941117
伶俐,30,8695.933333333332,3.831401845392172,4.456564762130954,148482.10905967766
匾额,16,10869.916666666666,3.875,3.5,147423.24479166666
菜蔬,10,17391.866666666665,2.5219280948873624,3.3219280948873617,145703.21164326993
梯己,13,11858.090909090908,3.3927474104487856,3.546593564294939,142684.80460495126
封肃,13,10869.916666666666,3.546593564294939,3.7004397181410926,142656.30468102754
肝火,5,26087.8,2.3219280948873617,2.3219280948873617,140648.4625603418
终久,29,8995.793103448275,4.237291339955159,3.6286194622171166,138314.97719629642
炮仗,7,21739.83333333333,2.5216406363433186,2.5216406363433186,138236.45860658836
富丽,6,23716.181818181816,2.2516291673878226,2.5849625007211556,138037.1183102608
唐突,8,20067.53846153846,2.75,2.5,137964.3269230769
怯弱,7,21739.83333333333,2.235926350629033,2.8073549220576046,136461.77833447955
功课,19,10869.916666666666,3.1083757000539434,4.0374011976541135,136414.84293176918
玫瑰,18,14493.222222222224,3.683542362433231,2.5521796970665487,136251.68113563722
凄凉,12,12422.761904761905,3.584962500721156,2.9182958340544896,129966.70064371868
俏丽,5,23716.181818181816,2.3219280948873617,2.3219280948873617,127862.23869121983
俊俏,6,21739.83333333333,2.2516291673878226,2.5849625007211556,126534.02511773905
献勤,8,32609.75,2.5,1.5487949406953985,126264.53954335442
折变,12,15345.764705882351,3.584962500721156,2.292481250360578,126118.54291048965
饥荒,12,13730.421052631576,2.625814583693911,3.4182958340544887,123241.66503887111
绣橘,18,8415.41935483871,3.8365916681089782,3.725480556997869,120282.83149891594
妆奁,14,9662.148148148148,3.3787834934861767,3.6644977792004623,119632.31830809927
牛黄,9,13730.421052631576,2.94770277922009,2.9477027792200903,119302.96499852613
蝴蝶,7,18634.14285714286,2.5216406363433186,2.5216406363433186,118488.39309136149
妩媚,8,16304.875,3.0,2.4056390622295662,117670.93261431089
嘟嘟,5,26087.8,2.3219280948873617,1.9219280948873625,116418.86425882085
寄居,5,26087.8,1.9219280948873625,2.3219280948873617,116418.86425882085
咳嗽,35,6521.95,4.5147180168213366,3.925312574447319,115579.90697269546
唠叨,11,14493.222222222224,3.0271691184406184,2.59490661824394,113847.46616623268
参禅,8,13730.421052631576,3.0,2.75,113275.9736842105
棺材,13,11342.521739130434,2.9312089489103235,3.3927474104487847,112799.69513535647
孽障,17,11858.090909090908,2.4922031072054134,3.8077635764171953,112529.96503087987
衙役,16,10435.12,2.952819531114783,3.625,111697.21977753355
盥漱,12,14493.222222222224,2.9182958340544896,2.6258145836939115,111060.16706978346
优伶,7,17391.866666666665,2.5216406363433186,2.5216406363433186,110589.16688527071
令郎,12,8995.793103448275,3.4182958340544887,3.584962500721156,110238.60817757442
箭袖,6,23716.181818181816,1.7924812503605778,2.5849625007211556,109888.85292865364
爆竹,6,16304.875,2.5849625007211556,2.5849625007211556,108949.68232295291
演习,7,13730.421052631576,2.8073549220576046,2.8073549220576046,108212.7663873869
乖僻,5,23716.181818181816,1.9219280948873625,2.3219280948873617,105835.33114438258
苏州,13,11342.521739130434,2.9312089489103235,3.1808329872054415,105754.1124718737
佳蕙,12,13730.421052631576,3.584962500721156,2.1258145836939106,104639.06604918251
代儒,50,4743.2363636363625,4.783465189601649,4.583465189601647,103994.72767859424
通共,18,7453.657142857143,3.8365916681089782,3.5724312513221195,102159.52645779176
琥珀,59,4421.661016949152,4.555460633704245,4.950108303452453,99708.55988081184
温柔,21,6066.930232558138,4.20184123230257,3.820888851350188,97403.15929519165
遵旨,5,21739.83333333333,2.3219280948873617,1.9219280948873625,97015.72021568402
怯怯,5,21739.83333333333,2.3219280948873617,1.9219280948873625,97015.72021568402
痰迷,6,14493.222222222224,2.5849625007211556,2.5849625007211556,96844.16206484704
根基,12,8695.933333333332,3.2516291673878235,3.4182958340544887,96655.56367613899
投机,5,26087.8,1.9219280948873625,1.9219280948873625,96363.31395729988
规矩,67,3893.7014925373132,4.49897511126997,5.4949748246892565,96259.13423780467
扎挣,25,10435.12,3.8634651896016474,2.3786885704510974,95898.54919871576
糟蹋,39,6689.179487179487,4.528741321315404,3.0850551027564763,93457.31280839967
评评,7,20067.53846153846,2.5216406363433186,1.8423709931771088,93229.72129237767
警幻,33,5929.045454545455,4.741363816328152,3.2973794389219924,92695.14463746412
针线,40,4831.074074074074,3.9128148954723545,4.8341837197791895,91381.0514966414
蔷薇,13,10435.12,3.546593564294939,2.4416298737872246,90362.59603048832
调唆,27,5324.040816326531,4.606739354015324,3.661932872373582,89814.28069759351
士隐,77,3069.1529411764704,5.4399892903124725,5.3357399891142405,89086.3639363221
供奉,9,8826.699248120301,3.169925001442312,3.169925001442312,88694.4211093055
词藻,5,16304.875,2.3219280948873617,2.3219280948873617,87905.28910021363
属员,5,23716.181818181816,1.9219280948873625,1.9219280948873625,87603.01268845443
累赘,7,16304.875,2.5216406363433186,2.128085278891395,87496.30151305637
膏粱,6,13043.9,2.5849625007211556,2.5849625007211556,87159.74585836232
贫穷,6,12936.09917355372,2.5849625007211556,2.5849625007211556,86439.41738019406
灰鼠,10,8581.513157894737,3.1219280948873616,3.1219280948873616,83639.16044948218
折磨,5,15345.764705882351,2.3219280948873617,2.3219280948873617,82734.38974137753
砒霜,5,15345.764705882351,2.3219280948873617,2.3219280948873617,82734.38974137753
灌溉,6,20067.53846153846,2.2516291673878226,1.7924812503605778,80992.64674394882
横竖,81,3220.716049382716,5.098083671798311,4.911067666572593,80637.17685285847
熬煎,7,11342.521739130434,2.8073549220576046,2.5216406363433186,80295.30220378492
粗笨,6,13730.421052631576,2.2516291673878226,2.5849625007211556,79916.22639015097
妆饰,8,9662.148148148148,3.0,2.75,79712.72222222222
戴权,8,10435.12,3.0,2.5,78263.40000000001
射覆,5,14493.222222222224,2.3219280948873617,2.3219280948873617,78138.03475574547
海棠,46,3780.8405797101454,4.558206043957735,4.525384848211498,77989.80539357805
希罕,23,7905.393939393939,2.432009071890309,4.0231369558688845,77348.78998690793
冒撞,9,12422.761904761905,2.7254805569978684,2.2810361125534238,77231.31165599092
教训,23,4743.2363636363625,4.1757358691004915,3.882045108136863,76889.73504957299
委屈,82,3181.439024390244,4.59924945013779,5.230449755989178,76533.15263892537
霸占,7,16304.875,2.8073549220576046,1.6644977792004616,76190.00741669741
蠢物,15,6066.930232558138,3.323231428797621,3.773557262275185,76081.75671643711
野鸡,7,12681.569444444443,2.128085278891395,2.8073549220576046,75763.38216830259
脚踏,10,9662.148148148148,2.9219280948873623,2.6464393446710157,74714.54586234932
抽柴,5,16304.875,2.3219280948873617,1.9219280948873625,72761.79016176303
漱盂,12,6521.95,3.2516291673878235,3.4182958340544887,72491.67275710424
斗篷,19,6865.210526315788,2.9450386975402454,3.5316306463679648,71403.60556852017
诧异,49,4831.074074074074,4.078824518274772,3.5848014715112986,70638.88360342738
伴宿,6,10435.12,2.5849625007211556,2.5849625007211556,69727.79668668986
脉息,10,8995.793103448275,2.3219280948873617,3.3219280948873617,69387.05459108425
刑部,14,5671.260869565217,3.6644977792004623,3.3248629576173565,69098.37545640398
卧室,8,7672.882352941177,3.0,3.0,69055.94117647059
象牙,5,15345.764705882351,1.9219280948873625,2.3219280948873617,68481.6848581299
零星,5,12422.761904761905,2.3219280948873617,2.3219280948873617,66975.45836206753
趁势,16,4797.756321839081,3.702819531114783,3.75,66619.59680263189
纳罕,10,7905.393939393939,2.646439344671016,3.1219280948873616,65314.31208955299
恰恰,5,14493.222222222224,2.3219280948873617,1.9219280948873625,64677.14681045604
娇嫩,5,14493.222222222224,1.9219280948873625,2.3219280948873617,64677.14681045604
焙茗,59,3105.690476190476,4.6644345242613765,4.401556981815159,63762.23035668593
讲究,30,3601.6290842153703,4.040223928941852,4.3735572622751855,63641.3287039076
其馀,21,3465.1726755218215,4.201841232302568,4.297079327540665,62565.92802881995
箱柜,8,6865.210526315788,3.0,3.0,61786.89473684209
赃证,5,13730.421052631576,1.9219280948873625,2.3219280948873617,61273.08645201096
鹅黄,5,13730.421052631576,2.3219280948873617,1.9219280948873625,61273.08645201096
悲戚,11,5115.254901960784,3.459431618637298,3.459431618637298,61217.66792121647
火盆,11,6066.930232558138,3.2776134368191165,3.0271691184406198,60195.41548578734
邪魔,8,12422.761904761905,2.0,2.4056390622295662,59769.36259774522
戒指,10,6689.179487179487,3.1219280948873616,2.8464393446710154,59442.58385802188
汗巾,26,6865.210526315788,3.5325732575026194,2.446464374520793,59331.30933435625
衣裳,91,2210.830508474576,4.754983576988894,5.638350514058436,59272.94980293407
司棋,81,2272.1632258064515,4.975573233626481,5.225790361433665,59079.20369733331
针黹,14,4831.074074074074,3.4677201004745006,3.521640636343319,58997.38588421366
宗祠,14,5671.260869565217,2.835237745312118,3.6644977792004623,58922.82621300492
抄检,10,6066.930232558138,3.3219280948873617,2.9219280948873623,58888.264131726944
哽咽,10,5671.260869565217,3.3219280948873617,3.1219280948873624,58815.62932982313
节度,21,5035.329044117647,3.5944656369614525,3.249460279921617,58813.01239968464
蜡烛,5,10869.916666666666,2.3219280948873617,2.3219280948873617,58603.526066809085
标致,23,3836.441176470588,3.882045108136863,3.9148663038831013,58305.03443439048
修炼,5,13043.9,1.9219280948873625,2.3219280948873617,58209.43212941042
恳切,8,7672.882352941177,2.75,2.75,58026.17279411765
忖度,11,5275.106617647059,3.2776134368191165,3.2776134368191165,56669.15077913184
指甲,9,6521.95,2.9477027792200903,2.9477027792200903,56668.908374299936
甬路,8,6865.210526315788,2.75,3.0,56637.98684210525
古董,13,4497.896551724139,3.7004397181410926,3.3927474104487856,56469.54964841138
挪移,5,10435.12,2.3219280948873617,2.3219280948873617,56259.38502413673
衰草,6,9662.148148148148,2.2516291673878226,2.5849625007211556,56237.344496772916
蘅芜,32,7050.756756756757,4.3636085007312415,1.8141144718101816,55814.39213101876
试试,15,5558.480113636364,3.1898980954642875,3.1068905956085184,55088.23094556957
梳洗,56,3070.4430432955023,4.444526166495092,3.984529921439472,54375.542823528805
馀者,40,2494.6497728902696,4.784183719779189,4.534183719779189,54114.860741640354
捶腿,7,7608.9416666666675,2.5216406363433186,2.8073549220576046,53864.76522837239
宽裕,7,8995.793103448275,2.8073549220576046,2.128085278891395,53743.482917416615
未免,65,1946.8507462686566,5.408916997937268,5.037752428413072,53049.316908792716
限韵,11,7246.61111111111,2.2221915755066783,3.2776134368191165,52780.58308995796
题咏,7,6689.179487179487,2.8073549220576046,2.8073549220576046,52719.04003488081
欺负,25,4576.80701754386,3.6977968115985935,3.113269689515108,52689.295014131945
嘱托,5,9662.148148148148,2.3219280948873617,2.3219280948873617,52092.02317049697
放肆,5,9662.148148148148,2.3219280948873617,2.3219280948873617,52092.02317049697
恩典,25,5259.637096774193,2.219721832409613,4.453660689688184,51996.182560061454
拜寿,13,4415.903645833333,3.7004397181410926,3.1808329872054415,51977.30873626569
害臊,16,8281.84126984127,1.7987949406953985,3.452819531114783,51437.80640385935
撒谎,25,3212.783251231527,3.699470570797252,4.323856189774723,51391.612539333735
姻缘,14,4421.661016949152,3.0391486719030714,3.8073549220576055,51163.55985691599
调停,11,5324.040816326531,3.0957952550009344,3.0957952550009344,51025.331722520335
浊物,11,6066.930232558138,2.5503407095463886,3.2776134368191165,50713.65775577957
屁股,5,11342.521739130434,1.9219280948873625,2.3219280948873617,50616.89750383515
抱怨,69,2173.4583433953158,4.74984900805564,4.893623220316896,50519.803570407974
封条,6,10869.916666666666,1.7924812503605778,2.5849625007211556,50365.72425896625
簪缨,5,9317.07142857143,2.3219280948873617,2.3219280948873617,50231.59377155065
任凭,10,6038.842592592591,2.8464393446710154,2.9219280948873623,50225.60393034805
海疆,16,3780.8405797101454,3.577819531114783,3.702819531114783,50088.65176281161
灯笼,18,3612.1569230769232,3.413833863973601,4.0588138903312005,50050.46644304626
昏昏,11,7246.61111111111,2.6635327548042547,2.5503407095463886,49225.62067685053
笔墨,15,3623.305555555556,3.6402239289418516,3.6402239289418516,48013.25619306412
吵嚷,26,3193.421845574388,3.8881545074194084,3.8542858719872464,47856.808145118935
雪雁,151,1490.7314285714285,5.484348537659601,5.841706175553608,47759.98302877885
举止,20,2892.217294900221,4.221928094887361,3.884183719779189,47428.732088039775
掷骰,7,6689.179487179487,2.8073549220576046,2.5216406363433186,47353.63976120649
稳重,6,7050.756756756757,2.5849625007211556,2.5849625007211556,47113.37613965532
铺盖,13,4140.920634920635,3.180832987205441,3.5465935642949384,46714.23005296664
妨碍,13,5138.506060606061,2.7773627950641693,3.2389012566026314,46223.96488649087
冒失,12,6481.4409937888195,2.7516291673878235,2.5849625007211556,46101.570808557415
绸缎,5,12422.761904761905,1.9219280948873625,1.9219280948873625,45887.29236061899
水溶,16,3344.589743589744,3.625,3.75,45465.516826923085
排场,12,4065.631168831169,3.4182958340544887,3.2516291673878226,45189.6141862468
智能,26,3260.975,4.056020968057882,3.34585198933826,44254.18896344291
傅试,7,11858.090909090908,1.6644977792004616,2.235926350629033,44132.1910655914
嗳哟,47,3980.93051948052,3.1546566710079604,3.5138781495875318,44128.92988199573
叨登,9,6670.176136363636,2.6416041678685933,2.5032583347756456,44107.324450562635
远避,5,12422.761904761905,2.3219280948873617,1.521928094887362,43899.65045585705
燕窝,17,4061.2875457875457,3.4548223999466066,3.1018812234760182,43522.57977374867
雨村,187,1162.6078024832582,6.146751995089256,6.059968724869927,43306.12318601878
滋味,6,8695.933333333332,1.9182958340544896,2.5849625007211556,43120.722855283035
碧痕,15,4262.7124183006545,2.872905595320056,3.506890595608519,42946.68103802442
懒怠,7,5434.958333333333,2.8073549220576046,2.8073549220576046,42834.22002834066
体贴,15,3236.6997518610424,3.373557262275185,3.9068905956085183,42660.08835553563
永远,5,7905.393939393939,2.3219280948873617,2.3219280948873617,42620.74623040661
音乐,8,6421.612307692309,2.4056390622295662,2.75,42482.2238771666
按数,11,4207.709677419355,3.459431618637298,2.9139770731827523,42416.67755566169
挣扎,5,11858.090909090908,2.3219280948873617,1.521928094887362,41904.21179877264
禅床,5,9317.07142857143,2.3219280948873617,1.9219280948873625,41578.165806721736
掩埋,6,6211.380952380952,2.5849625007211556,2.5849625007211556,41504.640884934444
奚落,10,4576.80701754386,3.1219280948873616,2.8464393446710154,40671.2415870676
幻境,16,6211.380952380952,1.6216407621868585,4.0,40290.51416740793
革职,6,6020.261538461538,2.5849625007211556,2.5849625007211556,40227.575011551846
聚赌,5,8995.793103448275,1.9219280948873625,2.3219280948873617,40144.43595131753
强盗,10,4347.966666666666,2.9219280948873623,3.1219280948873616,39662.366769277556
闺阁,21,2967.7345612134345,4.106603137064473,3.249460279921617,39602.17345706377
番役,9,3913.17,3.169925001442312,3.169925001442312,39321.193358458775
风筝,18,3033.465116279069,3.2810361125534238,3.9477027792200894,39291.12491265699
望候,9,7453.657142857143,1.6577427265048887,3.169925001442312,39168.372848129446
妥当,53,1783.6086171310628,4.914346577605392,4.467656539101477,39160.219868506254
包勇,56,1727.6688741721853,4.6437610031517105,4.877823711253852,39134.20085350914
蜂腰,5,8695.933333333332,2.3219280948873617,1.9219280948873625,38806.28808627361
抄录,7,6066.930232558138,2.5216406363433186,2.5216406363433186,38577.61635532699
翠缕,47,2257.228645066274,4.639279277025427,3.6798413210722174,38534.982129658565
温习,12,3831.7454100367204,3.084962500721156,3.2516291673878226,38436.828479425756
元妃,47,1534.1924424424426,5.011827681372809,4.995766245156567,38412.986959051515
跺脚,12,5671.260869565217,2.450825794518088,2.7516291673878226,38245.643414423495
翡翠,5,7050.756756756757,2.3219280948873617,2.3219280948873617,38013.097989281574
凶犯,5,7050.756756756757,2.3219280948873617,2.3219280948873617,38013.097989281574
灯谜,8,5016.884615384615,2.75,2.75,37940.189903846156
咕咚,12,5217.56,3.4182958340544887,2.1258145836939106,37914.25090880635
墙角,6,8152.4375,2.5849625007211556,1.792481250360578,37774.293194224694
辜负,32,4576.80701754386,4.135891110799899,1.9925416913014389,37717.17128542478
吩咐,186,1402.5698924731182,5.081414830353693,5.274583983542144,37592.16814475516
转弯,5,8415.41935483871,2.3219280948873617,1.9219280948873625,37554.47234155511
灵秀,6,9261.940828402368,2.2516291673878226,1.7924812503605778,37381.22157413023
皆系,17,2440.7958172812328,3.734521664779752,4.08746284125034,37258.06115130411
齐全,22,2383.436877076412,3.788754913993503,4.095795255000931,36986.08860596443
幸而,39,1786.208216292135,4.314266244992319,4.782590924645919,36855.49607731285
形象,7,6521.95,2.235926350629033,2.5216406363433186,36772.07639677672
岫烟,96,1365.8534031413612,4.857645054847951,5.5393318714752855,36752.53098310209
石榴,6,7246.61111111111,2.2516291673878226,2.251629167387823,36739.11472508155
慈悲,10,5324.040816326531,2.8464393446710154,2.3709505944546687,35930.71126776427
街坊,10,4429.168081494057,2.8464393446710163,2.8464393446710163,35886.080672793905
跌足,7,5636.253086419753,2.5216406363433186,2.5216406363433186,35839.081860967366
修行,15,3373.4224137931037,3.1898980954642875,3.3232314287976212,35760.87379067937
斜阳,5,9662.148148148148,1.9219280948873625,1.9219280948873625,35690.11628048144
韶华,6,5324.040816326531,2.5849625007211556,2.5849625007211556,35575.406472800954
痰盒,12,4241.918699186992,2.8553885422075336,2.9182958340544896,35347.3506542761
劳乏,14,3148.527586206897,3.4677201004745006,3.235926350629033,35330.53119911998
沐盆,6,6066.930232558138,2.2516291673878226,2.5849625007211556,35311.820963089966
沉思,5,7905.393939393939,2.3219280948873617,1.9219280948873625,35278.44371479419
尝尝,14,3095.162711864407,3.235926350629033,3.52164063634332,35271.76154930356
形状,5,6521.95,2.3219280948873617,2.3219280948873617,35162.11564008545
新鲜,37,1811.6527777777774,4.2497297168633565,4.553651676264347,35058.72202301572
吆喝,17,2805.1397849462364,3.8521687236032816,3.219528282299548,34789.80969762363
尊重,16,3525.3783783783783,2.646782221599798,3.702819531114783,34550.67140806238
模糊,12,3388.025974025974,3.188721875540867,3.188721875540867,34449.26921460977
恃强,5,9317.07142857143,1.9219280948873625,1.9219280948873625,34415.469270464244
索性,45,1525.6023391812867,4.580307540581812,4.924969207344634,34414.34472735344
悲痛,6,5115.254901960784,2.5849625007211556,2.5849625007211556,34180.29249347542
吏部,8,5671.260869565217,2.5,2.4056390622295662,34107.51669980026
叨叨,7,6340.784722222223,2.128085278891395,2.5216406363433186,34026.339477299705
秦钟,107,1021.5907626994583,5.555609249632165,5.947133169020852,33753.30572039685
秋桐,35,1581.0787878787878,4.536286231168866,4.686146588249909,33610.10209943024
高兴,96,1206.546610781905,5.017822167659965,5.547631157747471,33586.6701001002
搀扶,9,4658.535714285715,2.6416041678685933,2.7254805569978684,33539.78379128671
迈步,5,6211.380952380952,2.3219280948873617,2.3219280948873617,33487.72918103376
称呼,5,6211.380952380952,2.3219280948873617,2.3219280948873617,33487.72918103376
相伴,12,2582.950495049505,3.584962500721156,3.584962500721156,33195.96645241104
悲感,10,3197.034313725491,3.1219280948873624,3.3219280948873617,33155.8694751454
教导,19,2730.954269972452,4.0374011976541135,3.0031125421592058,33112.19288022233
宽慰,12,3598.3172413793104,3.4182958340544887,2.688721875540867,33071.58245327233
唧唧,17,5881.864721485412,2.5580510765444577,2.1739731346044096,32709.839752683638
沙弥,8,5434.958333333333,2.0,3.0,32609.75
清楚,31,1750.8590604026847,4.1313003425053605,4.502583407161068,32568.64748430378
勾引,10,3344.589743589744,3.3219280948873617,2.9219280948873623,32464.043046977684
椅搭,5,7246.61111111111,1.9219280948873625,2.3219280948873617,32338.57340522801
纵然,14,2288.40350877193,3.6644977792004623,3.8073549220576055,31927.905658092153
黄汤,7,6087.153333333334,1.8423709931771088,2.8073549220576046,31483.909191741615
填词,5,7050.756756756757,1.9219280948873625,2.3219280948873617,31464.557907789418
种树,7,4421.661016949152,2.5216406363433186,2.8073549220576046,31301.558486221238
伙计,25,2131.3562091503272,3.973660689688185,3.683856189774723,31199.633068759696
形景,23,2419.433064516129,3.288502305771505,3.9148663038831013,31147.894664408348
绛珠,7,5797.288888888889,2.5216406363433186,2.128085278891395,31109.796093531157
精致,20,2131.3562091503272,4.121928094887362,3.5219280948873624,30941.184462561232
查抄,9,3302.2531645569625,3.169925001442312,2.94770277922009,30856.242793280915
秋纹,100,1254.8244348244348,4.775134314233862,5.093340441068117,30519.067828167998
茗烟,86,1140.4212880597775,5.265910685611159,5.021949861488144,30158.59998104831
恩旨,7,3804.4708333333333,2.8073549220576046,2.8073549220576046,29983.95401983846
项圈,10,5176.150793650793,1.9609640474436811,2.9219280948873623,29658.287819316214
寿星,8,4732.480725623583,2.5,2.5,29578.004535147393
窗户,11,3726.8285714285716,2.5503407095463886,3.0957952550009336,29424.5513652385
孔雀,9,5016.884615384615,2.4193819456463714,2.4193819456463714,29365.877554233713
爬灰,5,7905.393939393939,1.9219280948873625,1.9219280948873625,29201.00422948481
南京,13,2974.924561403509,3.1808329872054415,3.085055102756477,29193.068706282982
晴雯,343,760.5772594752186,6.261994137061062,6.089499594667604,29002.644472601445
雄奴,11,3260.975,2.5503407095463886,3.459431618637298,28770.699642879346
奢华,5,5324.040816326531,2.3219280948873617,2.3219280948873617,28703.767869457515
含羞,8,3478.373333333333,2.75,3.0,28696.579999999998
立刻,42,1464.8229946524066,4.45160849410431,4.397687958235491,28676.524930880525
轻狂,9,2835.6304347826085,3.169925001442312,3.169925001442312,28493.61837569476
游廊,15,2280.402097902098,3.189898095464288,3.9068905956085183,28419.700122298003
妥协,8,3432.605263157894,2.75,3.0,28318.993421052626
妖精,9,3634.523219814241,2.6416041678685933,2.94770277922009,28300.810921081946
石青,10,2898.644444444445,3.1219280948873624,3.1219280948873616,28251.449751825105
最厌,6,6521.95,2.2516291673878226,1.9182958340544896,28170.198969825055
帘栊,7,3573.671232876712,2.8073549220576046,2.8073549220576046,28164.966593977417
胡诌,7,3573.671232876712,2.8073549220576046,2.8073549220576046,28164.966593977417
赌博,8,3388.025974025974,2.75,3.0,27951.214285714286
