word_segment,times,co,fr_left,fr_right,score
听如此说便,10,967.0,3.3219280948873617,2.846439344671015,9143.629824083386
道原来如此,8,1208.75,2.75,2.75,9141.171875
的外孙女儿,7,1381.428571428571,2.5216406363433186,2.5216406363433186,8784.05048485089
问他作什么,7,1381.428571428571,2.5216406363433186,2.5216406363433186,8784.05048485089
是不中用的,7,1381.428571428571,2.5216406363433186,2.5216406363433186,8784.05048485089
大惊小怪的,8,1208.75,2.4056390622295662,3.0,8723.448649409964
他们姊妹们,8,1208.75,2.4056390622295662,3.0,8723.448649409964
出一个人来,7,1381.428571428571,2.235926350629033,2.8073549220576046,8671.280805550601
手里拿着一,7,1381.428571428571,2.235926350629033,2.8073549220576046,8671.280805550601
你这小蹄子,5,1934.0,1.9219280948873625,2.3219280948873617,8630.627476313048
二门上小厮,5,1934.0,2.3219280948873617,1.9219280948873625,8630.627476313048
婆子答应了,5,1934.0,1.9219280948873625,2.3219280948873617,8630.627476313048
慢慢的走着,5,1934.0,1.9219280948873625,2.3219280948873617,8630.627476313048
我们庄家人,5,1934.0,1.9219280948873625,2.3219280948873617,8630.627476313048
又伤起心来,5,1934.0,1.9219280948873625,2.3219280948873617,8630.627476313048
无法无天的,5,1934.0,1.9219280948873625,2.3219280948873617,8630.627476313048
无可如何了,5,1934.0,1.9219280948873625,2.3219280948873617,8630.627476313048
来吩咐道你,5,1934.0,2.3219280948873617,1.9219280948873625,8630.627476313048
略坐了一坐,5,1934.0,2.3219280948873617,1.9219280948873625,8630.627476313048
人见他这般,5,1934.0,1.9219280948873625,2.3219280948873617,8630.627476313048
什么说着便,5,1934.0,1.9219280948873625,2.3219280948873617,8630.627476313048
从今以后我,5,1934.0,1.9219280948873625,2.3219280948873617,8630.627476313048
冷笑了两声,5,1934.0,1.9219280948873625,2.3219280948873617,8630.627476313048
了紫鹃笑道,5,1934.0,2.3219280948873617,1.9219280948873625,8630.627476313048
一个人影儿,5,1934.0,1.9219280948873625,2.3219280948873617,8630.627476313048
两个老嬷嬷,5,1934.0,2.3219280948873617,1.9219280948873625,8630.627476313048
了尤氏笑道,5,1934.0,2.3219280948873617,1.9219280948873625,8630.627476313048
了便说道你,5,1934.0,1.9219280948873625,2.3219280948873617,8630.627476313048
道你瞧瞧这,5,1934.0,1.9219280948873625,2.3219280948873617,8630.627476313048
院门前只见,5,1934.0,2.3219280948873617,1.9219280948873625,8630.627476313048
长了这么大,5,1934.0,1.9219280948873625,2.3219280948873617,8630.627476313048
道昨儿晚上,5,1934.0,2.3219280948873617,1.9219280948873625,8630.627476313048
不知好歹的,5,1934.0,2.3219280948873617,1.9219280948873625,8630.627476313048
道糊涂东西,10,967.0,3.1219280948873624,2.8464393446710154,8593.128454824015
紫鹃道姑娘,10,967.0,2.8464393446710154,3.1219280948873616,8593.128454824013
这么大年纪,13,743.8461538461537,3.1808329872054415,3.5465935642949384,8391.419063130543
道你也不用,8,1208.75,2.5,2.75,8310.15625
老太太高兴,7,1381.428571428571,2.128085278891395,2.8073549220576046,8253.055842485288
有年纪的人,9,1074.4444444444443,2.4193819456463714,3.169925001442312,8240.193066737414
才好王夫人,6,1611.666666666667,2.2516291673878226,2.2516291673878226,8170.882314143896
如今我们家,6,1611.666666666667,2.2516291673878226,2.2516291673878226,8170.882314143896
起来梳洗了,6,1611.666666666667,2.2516291673878226,2.2516291673878226,8170.882314143896
也是愿意的,6,1611.666666666667,2.2516291673878226,2.2516291673878226,8170.882314143896
叹了一口气,8,1208.75,2.75,2.4056390622295662,7996.494595292467
算不得什么,8,1208.75,2.75,2.4056390622295662,7996.494595292467
是有造化的,9,1074.4444444444443,2.6416041678685933,2.6416041678685933,7497.551316189554
到这步田地,8,1208.75,2.75,2.25,7479.140625
只管告诉我,6,1611.666666666667,2.5849625007211556,1.792481250360578,7467.652367531242
道好妹妹你,11,879.0909090909091,2.5503407095463886,3.2776134368191165,7348.348141635939
也说不出来,8,1208.75,2.0,3.0,7252.5
是咱们家的,8,1208.75,2.1556390622295662,2.75,7165.478970292467
家的答应了,7,1381.428571428571,1.8423709931771088,2.8073549220576046,7145.010042636428
半新不旧的,5,1934.0,1.9219280948873625,1.9219280948873625,7143.823902108187
将方才的话,5,1934.0,1.9219280948873625,1.9219280948873625,7143.823902108187
奶奶姑娘们,13,537.2222222222222,3.546593564294939,3.7004397181410926,7050.480639816497
站起来说道,6,1611.666666666667,2.251629167387823,1.9182958340544891,6961.25708921944
来我告诉你,6,1611.666666666667,1.9182958340544896,2.2516291673878226,6961.25708921944
鬼鬼祟祟的,9,1074.4444444444443,2.197159723424149,2.9477027792200903,6958.71876329399
慌慌张张的,7,1381.428571428571,2.235926350629033,2.235926350629033,6906.26792305405
道可不是我,5,1934.0,1.521928094887362,2.3219280948873617,6834.383902108182
摸不着头脑,13,743.8461538461537,3.1808329872054415,2.873140679513133,6797.995606783139
这样一个人,8,743.8461538461537,3.0,3.0,6694.615384615383
是个明白人,9,1074.4444444444443,2.2810361125534238,2.7254805569978684,6679.734698459337
道这个自然,8,1208.75,2.0,2.75,6648.125
个又说我有,6,1611.666666666667,1.584962500721156,2.5849625007211556,6603.108941071289
太太打发人,9,1074.4444444444443,2.058813890331201,2.94770277922009,6520.557743726823
掌不住笑了,6,1611.666666666667,1.7924812503605778,2.2516291673878226,6504.691606920865
说着便起身,11,879.0909090909091,2.59490661824394,2.845350936622437,6490.697379489188
巴不得一声,7,1381.428571428571,2.8073549220576046,1.6644977792004616,6455.189205852884
王善保家的,22,439.54545454545456,3.8796640049025934,3.7499025061628966,6394.666289307921
道好姐姐你,11,879.0909090909091,2.049452072789394,3.459431618637298,6232.701185945663
金桂的母亲,17,439.54545454545456,3.8521687236032816,3.5724694587701364,6048.916907410859
道你们只管,8,1208.75,1.8112781244591325,2.75,6020.801690584935
道虽如此说,13,743.8461538461537,2.6235166412180155,3.085055102756477,6020.462706860014
出去了这里,13,537.2222222222222,3.7004397181410926,3.0269868333592878,6017.524049114387
见宝玉来了,9,690.7142857142858,2.94770277922009,2.94770277922009,6001.583049542373
冯紫英笑道,6,879.0909090909091,2.5849625007211556,2.5849625007211556,5874.112820763755
道正是呢我,6,879.0909090909091,2.5849625007211556,2.5849625007211556,5874.112820763755
了也未可知,7,743.8461538461537,2.8073549220576046,2.8073549220576046,5862.43129513371
跑到这里来,8,1208.75,2.0,2.4056390622295662,5815.632432939977
一个女孩儿,7,1381.428571428571,1.950212064914747,2.128085278891395,5733.229151030619
罢了凤姐道,7,805.8333333333335,2.5216406363433186,2.8073549220576046,5704.60718648302
一句话没说,5,1934.0,1.9219280948873625,1.521928094887362,5657.020327903321
我正要告诉,5,1934.0,1.9219280948873625,1.521928094887362,5657.020327903321
要说话只见,5,1934.0,1.9219280948873625,1.521928094887362,5657.020327903321
是小孩子的,5,1934.0,1.9219280948873625,1.521928094887362,5657.020327903321
还不知道呢,13,508.9473684210528,3.085055102756477,3.546593564294939,5568.61535053929
笑道老祖宗,9,690.7142857142858,2.7254805569978684,2.94770277922009,5549.1340673985915
问是怎么了,6,1611.666666666667,1.7924812503605778,1.9182958340544896,5541.730846310488
道了不得了,6,1611.666666666667,1.9182958340544891,1.7924812503605778,5541.730846310486
了这会子又,8,604.375,3.0,3.0,5439.375
了湘云笑道,6,805.8333333333335,2.5849625007211556,2.5849625007211556,5384.603419033443
我们这些人,7,743.8461538461537,2.5216406363433186,2.8073549220576046,5265.791249061247
了还是这么,5,967.0,2.3219280948873617,2.3219280948873617,5213.435525258954
嘻嘻的笑道,5,967.0,2.3219280948873617,2.3219280948873617,5213.435525258954
房里的丫头,5,967.0,2.3219280948873617,2.3219280948873617,5213.435525258954
咱们娘儿们,5,967.0,2.3219280948873617,2.3219280948873617,5213.435525258954
屋里的丫头,5,967.0,2.3219280948873617,2.3219280948873617,5213.435525258954
请了薛姨妈,5,967.0,2.3219280948873617,2.3219280948873617,5213.435525258954
道阿弥陀佛,28,345.3571428571428,3.676944762971775,4.09306920777189,5197.621335069268
金陵十二钗,6,1611.666666666667,1.792481250360578,1.792481250360578,5178.267324681188
贾母与众人,7,1381.428571428571,2.235926350629033,1.6644977792004616,5141.255040557498
二爷不在家,7,805.8333333333335,2.5216406363433186,2.5216406363433186,5124.029449496355
和老太太说,7,805.8333333333335,2.5216406363433186,2.5216406363433186,5124.029449496355
可怎么样呢,6,879.0909090909091,2.2516291673878226,2.5849625007211556,5116.640475855465
的刘姥姥道,6,879.0909090909091,2.5849625007211556,2.251629167387823,5116.640475855465
又打发人来,6,879.0909090909091,2.5849625007211556,2.2516291673878226,5116.640475855465
与贾母贾母,6,879.0909090909091,2.2516291673878226,2.5849625007211556,5116.640475855465
这两个婆子,6,879.0909090909091,2.5849625007211556,2.251629167387823,5116.640475855465
不觉红了脸,9,1074.4444444444443,1.8799649487271108,2.503258334775646,5056.3763059962575
了你老人家,6,743.8461538461537,2.5849625007211556,2.5849625007211556,4970.403156030869
道袭人姐姐,6,743.8461538461537,2.5849625007211556,2.5849625007211556,4970.403156030869
往贾母处来,11,604.375,2.299896391167892,3.459431618637298,4808.6095396590945
道就是这样,5,879.0909090909091,2.3219280948873617,2.3219280948873617,4739.486841144504
的两个婆子,5,879.0909090909091,2.3219280948873617,2.3219280948873617,4739.486841144504
冯紫英道这,5,879.0909090909091,2.3219280948873617,2.3219280948873617,4739.486841144504
与宝玉宝玉,11,568.8235294117648,2.4040097573248604,3.459431618637298,4730.625072308311
太太知道了,8,1208.75,1.5487949406953985,2.5,4680.264711413907
你袭人姐姐,7,743.8461538461537,2.235926350629033,2.8073549220576046,4669.151202988785
还有一件事,6,690.7142857142858,2.5849625007211556,2.5849625007211556,4615.374359171522
那些女孩子,7,805.8333333333335,2.5216406363433186,2.235926350629033,4543.451712509691
探春笑道我,11,420.4347826086956,3.2776134368191165,3.2776134368191165,4516.625694111762
不等说完便,9,690.7142857142858,3.169925001442312,2.058813890331201,4507.798713340304
邢王二夫人,46,210.2173913043478,4.4144413036949715,4.822156249394176,4474.92403726739
见这般光景,8,743.8461538461537,2.0,3.0,4463.076923076922
没要紧的事,8,743.8461538461537,2.1556390622295662,2.75,4409.525520179979
从那里说起,6,879.0909090909091,1.9182958340544891,2.5849625007211556,4359.168130947174
的也未可知,6,743.8461538461537,2.2516291673878226,2.5849625007211556,4329.465018031547
倒吓了一跳,13,420.4347826086956,3.085055102756477,3.3346791410515952,4325.293837587667
笑道原来是,10,508.9473684210528,3.1219280948873624,2.7219280948873625,4324.863624508555
也罢了怎么,5,967.0,1.9219280948873625,2.3219280948873617,4315.313738156524
也罢了只是,5,967.0,2.3219280948873617,1.9219280948873625,4315.313738156524
我们娘儿们,5,967.0,2.3219280948873617,1.9219280948873625,4315.313738156524
往那里去了,13,371.92307692307685,3.1808329872054406,3.5465935642949384,4195.70953156527
众人听了都,36,230.23809523809524,4.725480556997866,3.8373092111357257,4174.937327655509
你这会子又,8,604.375,2.5,2.75,4155.078125
是我的不是,6,879.0909090909091,1.792481250360578,2.5849625007211556,4073.2649277443134
贾赦贾政贾,6,879.0909090909091,2.5849625007211556,1.7924812503605778,4073.2649277443124
小丫头子们,21,247.94871794871798,3.8801799226757367,4.201841232302568,4042.5310995518985
湘云笑道这,13,358.1481481481481,3.7004397181410926,3.0269868333592878,4011.682699409591
尤氏笑道我,7,508.9473684210528,2.8073549220576046,2.8073549220576046,4011.1372019335927
因笑道你们,5,743.8461538461537,2.3219280948873617,2.3219280948873617,4010.3350194299637
这是怎么说,21,371.92307692307685,2.580234193968748,4.165894208390023,3997.794713977363
道既这么着,18,329.03591682419665,3.4613201402110088,3.5032583347756456,3989.8561732107555
心里怎么样,5,879.0909090909091,1.9219280948873625,2.3219280948873617,3923.0124892332037
了刘姥姥道,5,879.0909090909091,1.9219280948873625,2.3219280948873617,3923.0124892332037
问道你怎么,5,879.0909090909091,2.3219280948873617,1.9219280948873625,3923.0124892332037
李纨笑道这,5,879.0909090909091,1.9219280948873625,2.3219280948873617,3923.0124892332037
贾赦贾政等,5,879.0909090909091,1.9219280948873625,2.3219280948873617,3923.0124892332037
是那里来的,13,332.5661375661376,3.1808329872054406,3.7004397181410926,3914.463311221204
到了怡红院,9,644.6666666666666,2.9477027792200903,2.058813890331201,3912.3346462360946
从那边来了,6,568.8235294117648,2.5849625007211556,2.5849625007211556,3800.8965310824296
说了些闲话,6,743.8461538461537,2.2516291673878226,2.2516291673878226,3771.1764526817965
笑道好妹妹,7,805.8333333333335,2.8073549220576046,1.6644977792004616,3765.5270367475173
又说了几句,9,690.7142857142858,2.6416041678685933,2.058813890331201,3756.498927783586
回到怡红院,6,644.6666666666666,2.5849625007211556,2.2516291673878226,3752.203015627341
说道老祖宗,5,690.7142857142858,2.3219280948873617,2.3219280948873617,3723.8825180421104
看时原来是,9,508.9473684210528,2.7254805569978684,2.6416041678685933,3664.2382381313914
刚说到这里,5,805.8333333333335,2.3219280948873617,1.9219280948873625,3596.0947817971037
不知道如今,5,805.8333333333335,1.9219280948873625,2.3219280948873617,3596.0947817971037
打发人去请,5,805.8333333333335,2.3219280948873617,1.9219280948873625,3596.0947817971037
我们那一个,6,537.2222222222222,2.5849625007211556,2.5849625007211556,3589.735612688961
有什么要紧,8,743.8461538461537,2.4056390622295662,2.0,3578.8507279630617
道这话倒是,5,967.0,1.9219280948873625,1.9219280948873625,3571.9119510540936
姑娘那里去,5,967.0,1.9219280948873625,1.9219280948873625,3571.9119510540936
些没要紧的,10,644.6666666666666,2.3219280948873617,2.3709505944546687,3549.0039750386654
没有什么事,6,604.375,2.2516291673878226,2.5849625007211556,3517.690327150632
那里知道这,13,333.44827586206895,3.5465935642949384,2.9689185639620974,3511.059450100773
史湘云笑道,6,805.8333333333335,2.2516291673878226,1.9182958340544891,3480.628544609719
就是了贾琏,5,644.6666666666666,2.3219280948873617,2.3219280948873617,3475.623683505969
笑道我说你,11,439.54545454545456,3.0957952550009344,2.5503407095463886,3470.3575860137253
你们这些人,6,743.8461538461537,1.792481250360578,2.5849625007211556,3446.608785014418
到贾母那边,10,402.91666666666674,2.7219280948873625,3.1219280948873616,3423.850369402605
答应了一声,13,284.4117647058824,3.3927474104487847,3.5465935642949384,3422.2403408374034
丫头在那里,5,967.0,1.521928094887362,2.3219280948873617,3417.191951054091
宝二爷来了,5,967.0,1.521928094887362,2.3219280948873617,3417.191951054091
你那里知道,10,644.6666666666666,2.1609640474436813,2.4464393446710155,3408.1382944259435
说了几句话,12,386.8,2.7516291673878235,3.188721875540867,3393.852870193921
说笑了一回,9,420.4347826086956,2.7254805569978684,2.9477027792200903,3377.7337801556646
细细的告诉,9,690.7142857142858,2.94770277922009,1.6577427265048887,3375.198041685278
咱们两个人,5,743.8461538461537,1.9219280948873625,2.3219280948873617,3319.4721062742483
道老太太这,6,568.8235294117648,2.5849625007211556,2.251629167387823,3310.7673667300073
是什么意思,13,333.44827586206895,2.9312089489103235,3.3346791410515952,3259.337301991445
了众人见他,5,604.375,2.3219280948873617,2.3219280948873617,3258.397203286846
还有一句话,8,508.9473684210528,2.5,2.5,3180.9210526315796
到贾母跟前,7,402.91666666666674,2.8073549220576046,2.8073549220576046,3175.4836181974274
作什么宝玉,9,460.4761904761905,2.503258334775646,2.7254805569978684,3141.6365319975935
林之孝家的,77,125.58441558441557,5.166409190653335,4.839149517500907,3139.739307307919
湘云笑道你,9,358.1481481481481,2.94770277922009,2.94770277922009,3111.931951614563
道正是这话,5,879.0909090909091,2.3219280948873617,1.521928094887362,3106.538137321901
悄悄的笑道,10,371.92307692307685,2.9219280948873627,2.8464393446710154,3093.318109832554
来薛姨妈道,5,690.7142857142858,1.9219280948873625,2.3219280948873617,3082.3669558260885
见宝玉进来,5,690.7142857142858,2.3219280948873617,1.9219280948873625,3082.3669558260885
回老太太去,5,568.8235294117648,2.3219280948873617,2.3219280948873617,3066.7267795640905
呢贾母道你,6,604.375,2.2516291673878226,2.2516291673878226,3064.0808678039602
说了一回话,10,420.4347826086956,2.1609640474436813,3.3219280948873617,3018.11933228852
悄悄的告诉,9,420.4347826086956,2.94770277922009,2.4193819456463714,2998.3806356373416
就好了说着,6,644.6666666666666,2.5849625007211556,1.7924812503605778,2987.0609470124955
到怡红院中,5,805.8333333333335,1.9219280948873625,1.9219280948873625,2976.5932925450784
没有凤姐道,5,805.8333333333335,1.9219280948873625,1.9219280948873625,2976.5932925450784
打发人来请,7,420.4347826086956,2.8073549220576046,2.5216406363433186,2976.3167929476617
尤氏笑道你,6,508.9473684210528,2.2516291673878226,2.5849625007211556,2962.2655386531646
便大哭起来,6,439.54545454545456,2.5849625007211556,2.5849625007211556,2937.0564103818774
到那里去了,7,371.92307692307685,2.8073549220576046,2.8073549220576046,2931.215647566855
笑道虽如此,8,604.375,2.75,1.75,2908.5546875
了薛姨妈道,9,310.82142857142856,3.169925001442312,2.94770277922009,2904.314414258769
只见林黛玉,7,358.1481481481481,2.8073549220576046,2.8073549220576046,2822.6521050643787
王夫人打发,8,386.8,3.0,2.4056390622295662,2791.5035678111885
了平儿笑道,10,293.030303030303,3.3219280948873617,2.8464393446710154,2770.796916388905
呢贾琏听了,5,604.375,2.3219280948873617,1.9219280948873625,2697.0710863478275
了只见宝玉,5,604.375,2.3219280948873617,1.9219280948873625,2697.0710863478275
来了宝玉忙,5,604.375,2.3219280948873617,1.9219280948873625,2697.0710863478275
太太屋里的,6,460.4761904761905,2.251629167387823,2.5849625007211556,2680.1450111623867
夫人凤姐等,6,644.6666666666666,1.584962500721156,2.5849625007211556,2641.243576428515
告诉老太太,10,284.4117647058824,2.9219280948873623,3.1219280948873624,2594.4181706227846
道这又奇了,6,805.8333333333335,1.7924812503605778,1.7924812503605778,2589.133662340593
姨太太那边,6,386.8,2.5849625007211556,2.5849625007211556,2584.6096411360522
去不提且说,6,508.9473684210528,2.2516291673878226,2.251629167387823,2580.2786255191263
尤二姐笑道,6,508.9473684210528,2.2516291673878226,2.2516291673878226,2580.2786255191254
那里有这些,5,879.0909090909091,1.521928094887362,1.9219280948873625,2571.372876319692
就是了说毕,5,690.7142857142858,1.9219280948873625,1.9219280948873625,2551.3656793243526
二十两银子,9,293.030303030303,2.7254805569978684,3.169925001442312,2531.655509981688
一个老婆子,13,268.6111111111111,2.6535442970305683,3.546593564294939,2527.9107509023015
这么说起来,6,508.9473684210528,1.9182958340544891,2.5849625007211556,2523.728917916786
五十两银子,7,352.55208333333326,2.5216406363433186,2.8073549220576046,2495.76564408632
也没有什么,14,210.2173913043478,3.521640636343319,3.3248629576173574,2461.429654186506
吓了一大跳,6,568.8235294117648,1.9182958340544896,2.2516291673878226,2456.914266783331
有什么说的,7,345.3571428571428,2.5216406363433186,2.8073549220576046,2444.8316513498644
来看见宝玉,6,604.375,1.7924812503605778,2.2516291673878226,2439.259352595324
了宝玉只得,8,293.030303030303,2.75,3.0,2417.5
宝玉道我也,7,306.289592760181,2.8073549220576046,2.8073549220576046,2413.9422979962337
道这也罢了,8,290.82706766917295,3.0,2.75,2399.323308270677
打发人来叫,5,537.2222222222222,1.9219280948873625,2.3219280948873617,2397.3965211980685
着去了这里,5,537.2222222222222,1.9219280948873625,2.3219280948873617,2397.3965211980685
老太太身上,9,322.3333333333333,2.7254805569978684,2.7254805569978684,2394.3707352588294
王夫人宝钗,11,268.6111111111111,3.459431618637298,2.5503407095463886,2369.8831173246863
正说着只见,50,132.5383771929825,3.96966937246726,4.501467880199448,2368.3732157884006
悄悄的说道,7,371.92307692307685,2.5216406363433186,2.5216406363433186,2364.9366689983167
如今老太太,9,293.030303030303,2.94770277922009,2.7254805569978684,2354.178089199402
的一语未了,5,508.9473684210528,2.3219280948873617,1.9219280948873625,2271.217756924487
不知怎么样,15,311.93548387096774,2.7898980954642876,2.5995812306460646,2262.3329104772542
探春冷笑道,7,420.4347826086956,2.5216406363433186,2.128085278891395,2256.1650123479476
想了一想道,7,284.4117647058824,2.8073549220576046,2.8073549220576046,2241.5178481393605
袭人笑道你,10,268.6111111111111,2.9219280948873623,2.8464393446710154,2234.063079323511
贾政道这是,7,282.0416666666667,2.8073549220576046,2.8073549220576046,2222.838532738199
也不敢答言,5,743.8461538461537,1.9219280948873625,1.521928094887362,2175.777049193585
不知是那个,5,402.91666666666674,2.3219280948873617,2.3219280948873617,2172.264802191231
都笑起来了,6,537.2222222222222,1.7924812503605778,2.2516291673878226,2168.2305356402876
不提且说贾,11,391.0661764705882,3.0957952550009344,1.789929075309999,2166.996990438224
了薛姨妈听,5,483.5,2.3219280948873617,1.9219280948873625,2157.656869078262
了一夜次日,6,460.4761904761905,2.5849625007211556,1.7924812503605778,2133.6149621517825
平儿笑道这,8,284.4117647058824,3.0,2.5,2133.088235294118
平儿答应着,7,386.8,2.128085278891395,2.5216406363433186,2075.671811360112
有什么法儿,8,345.3571428571428,2.1556390622295662,2.75,2047.2797057978473
怎么样宝玉,8,268.6111111111111,2.75,2.75,2031.3715277777776
笑道既这样,11,179.0740740740741,3.459431618637298,3.2776134368191165,2030.463542892858
打发小丫头,8,311.93548387096774,3.0,2.1556390622295662,2017.2609417832166
是什么东西,8,268.6111111111111,2.5,3.0,2014.583333333333
想了一想便,7,284.4117647058824,2.5216406363433186,2.8073549220576046,2013.390771699889
道我们姑娘,7,284.4117647058824,2.5216406363433186,2.8073549220576046,2013.390771699889
是老太太的,18,136.83962264150944,3.7254805569978684,3.9477027792200894,2012.512638747282
道这也奇了,6,345.3571428571428,2.2516291673878226,2.5849625007211556,2010.1087583717892
宝玉道今日,5,371.92307692307685,2.3219280948873617,2.3219280948873617,2005.1675097149819
了周瑞家的,20,151.09375,3.784183719779188,3.4841837197791894,1992.139561860552
五百两银子,5,366.2878787878788,2.3219280948873617,2.3219280948873617,1974.7861838102099
人笑道这是,6,483.5,1.792481250360578,2.2516291673878226,1951.4074820762592
那里有这样,6,333.44827586206895,2.2516291673878226,2.5849625007211556,1940.794663255521
来了林黛玉,5,358.1481481481481,2.3219280948873617,2.3219280948873617,1930.9020463922047
贾母薛姨妈,11,210.2173913043478,3.0271691184406184,3.0271691184406184,1926.3802232340026
刘姥姥笑道,15,193.4,3.4565647621309536,2.8662478973127317,1916.085644499497
平儿笑道我,6,284.4117647058824,2.5849625007211556,2.5849625007211556,1900.4482655412148
笑道好姐姐,13,241.75,3.3346791410515952,2.353533948577482,1897.3218268493872
命小丫头子,14,179.0740740740741,3.182005814760214,3.3248629576173574,1894.555938276563
人吓了一跳,5,420.4347826086956,1.9219280948873625,2.3219280948873617,1876.2233644158798
又看了一回,5,420.4347826086956,1.9219280948873625,2.3219280948873617,1876.2233644158798
探春笑道你,5,420.4347826086956,1.9219280948873625,2.3219280948873617,1876.2233644158798
去不在话下,10,333.44827586206895,2.6464393446710157,2.1219280948873624,1872.4967982675614
金桂冷笑道,5,345.3571428571428,2.3219280948873617,2.3219280948873617,1861.9412590210545
