word_segment,fr_left,fr_right
了宝玉道你,3.546593564294939,3.3927474104487847
了宝玉道我,2.8464393446710154,3.1219280948873624
了宝玉道这,2.584962500721156,2.584962500721156
了宝钗笑道,3.0220552088742005,2.584962500721156
了宝钗道我,2.321928094887362,1.9219280948873623
了尤氏笑道,2.321928094887362,1.9219280948873623
了平儿笑道,3.321928094887362,2.8464393446710154
了探春笑道,3.321928094887362,2.9219280948873623
了林之孝家,2.5,0.0
了林黛玉听,2.2516291673878226,1.4591479170272448
了林黛玉道,2.321928094887362,1.9219280948873623
了正说着只,3.3735572622751855,0.35335933502142136
了没有宝玉,2.321928094887362,0.7219280948873623
了湘云笑道,2.584962500721156,2.584962500721156
了王夫人听,3.2516291673878226,0.41381685030363374
了王夫人忙,2.2516291673878226,2.584962500721156
了王夫人等,2.584962500721156,2.584962500721156
了王夫人见,2.321928094887362,1.5219280948873621
了王夫人道,3.8868421881310127,4.220175521464346
了王夫人那,1.3709505944546687,1.9219280948873623
了紫鹃笑道,2.321928094887362,1.9219280948873623
了老太太太,2.5,0.0
了老太太的,3.5465935642949384,3.5465935642949384
了薛姨妈听,2.321928094887362,1.9219280948873623
了薛姨妈笑,2.584962500721156,0.0
了薛姨妈道,3.169925001442312,2.94770277922009
了袭人笑道,3.2776134368191165,3.0957952550009344
了袭人道你,2.584962500721156,2.584962500721156
了要知端的,2.7192945256669794,1.1401156785146092
了说话之间,2.584962500721156,2.584962500721156
了贾母听了,3.0,2.5
了贾母听说,2.2516291673878226,2.2516291673878226
了贾母王夫,3.0957952550009344,0.0
了贾母笑道,3.8448819354293264,3.725104217943958
了贾母贾母,1.9219280948873623,2.321928094887362
了贾珍笑道,2.321928094887362,2.321928094887362
了贾琏笑道,2.8073549220576046,2.8073549220576046
了还是这么,2.321928094887362,2.321928094887362
了这会子又,3.0,3.0
了这话不觉,0.7219280948873623,1.9219280948873623
了这话越发,0.0,2.321928094887362
了这里凤姐,1.1488348542809168,2.5216406363433186
了这里宝玉,0.9219280948873623,3.121928094887362
了这里贾母,0.6500224216483541,2.584962500721156
了邢王二夫,2.9182958340544896,0.0
了黛玉笑道,3.6644977792004623,3.3787834934861767
了黛玉道你,2.584962500721156,2.584962500721156
事下回分解,0.0,0.0
事且听下回,1.2516291673878228,0.0
二个女孩子,0.0,2.321928094887362
二人正说着,2.128085278891395,1.1488348542809168
二十两银子,2.725480556997868,3.169925001442312
二奶奶打发,1.9182958340544896,1.4591479170272446
二爷不在家,2.5216406363433186,2.5216406363433186
二百两银子,2.2516291673878226,2.251629167387823
二门上小厮,2.321928094887362,1.9219280948873623
于是凤姐儿,2.584962500721156,2.2516291673878226
五十两银子,2.5216406363433186,2.8073549220576046
五百两银子,2.321928094887362,2.321928094887362
些人在那里,1.9219280948873623,2.321928094887362
些没要紧的,2.321928094887362,2.3709505944546687
人吓了一跳,1.9219280948873623,2.321928094887362
人听了这话,1.6258145836939115,3.584962500721156
人听了都笑,0.4394969869215134,1.4353713907745331
人家的姑娘,1.3709505944546687,2.321928094887362
人正说着只,1.9609640474436814,0.8812908992306927
人王夫人凤,0.0,0.0
人王夫人道,2.128085278891395,2.8073549220576046
人笑道这是,1.792481250360578,2.2516291673878226
人见他这般,1.9219280948873623,2.321928094887362
人道可不是,0.9709505944546686,1.9219280948873623
人道老太太,2.197159723424149,2.94770277922009
人都在那里,1.9219280948873623,1.9219280948873623
人都笑了贾,1.1488348542809168,0.5916727785823275
人都笑起来,0.5435644431995964,2.1556390622295662
什么不知道,1.3709505944546687,1.3709505944546687
什么好东西,2.5,2.75
什么宝玉笑,1.5219280948873621,0.0
什么宝玉道,2.9995812306460645,2.279799131837405
什么薛姨妈,1.9219280948873623,1.3709505944546687
什么袭人道,2.251629167387823,2.584962500721156
什么要紧的,1.6644977792004616,1.1488348542809168
什么说着便,1.9219280948873623,2.321928094887362
今且说宝玉,0.0,1.9219280948873623
从今以后我,1.9219280948873623,2.321928094887362
从那边来了,2.584962500721156,2.584962500721156
从那里来的,1.9219280948873623,2.321928094887362
从那里说起,1.9182958340544893,2.584962500721156
他们姊妹们,2.4056390622295662,3.0
他几两银子,1.4591479170272448,2.2516291673878226
他宝玉笑道,1.9219280948873623,2.321928094887362
他的手笑道,1.2516291673878228,1.7924812503605778
们娘儿两个,1.3787834934861758,2.8073549220576046
们家的规矩,0.7219280948873623,2.321928094887362
们爷儿两个,1.2516291673878228,2.2516291673878226
们这样人家,1.2516291673878228,2.292481250360578
们那里知道,0.7219280948873623,2.321928094887362
们都在这里,1.9219280948873623,2.321928094887362
伏侍老太太,2.8073549220576046,2.5216406363433186
众人听了都,4.725480556997866,3.8373092111357257
众人看了都,2.584962500721156,2.2516291673878226
众人笑道这,3.0,2.75
众人答应了,2.2516291673878226,2.584962500721156
众人都笑了,2.3301249653149703,3.132914563979398
众人都笑说,2.75,3.0
众人都笑起,1.6644977792004616,0.0
众人都笑道,3.4677201004745006,3.235926350629033
众人都道这,2.321928094887362,2.321928094887362
何下回分解,0.0,0.0
何且听下回,0.0,0.0
何事下回分,0.0,0.0
作了一个揖,3.1219280948873624,3.321928094887362
作什么宝玉,2.503258334775646,2.725480556997868
你为什么不,1.2516291673878228,2.2516291673878226
你什么相干,0.9182958340544896,2.584962500721156
你们这些人,1.792481250360578,2.584962500721156
你好你怎么,0.0,0.0
你袭人姐姐,2.2359263506290326,2.8073549220576046
你还不知道,2.049452072789394,2.368522527728207
你这会子又,2.5,2.75
你这小蹄子,1.9219280948873623,2.321928094887362
你那里知道,2.1609640474436813,2.4464393446710155
你难道不知,2.321928094887362,0.7219280948873623
依我的主意,3.0,3.0
便大哭起来,2.584962500721156,2.584962500721156
便起身告辞,2.321928094887362,2.321928094887362
倒不好意思,1.2516291673878228,1.9182958340544896
倒吓了一跳,3.085055102756477,3.334679141051595
倒没有什么,2.584962500721156,2.2516291673878226
倘或老太太,2.584962500721156,1.4591479170272448
做什么宝玉,1.8423709931771088,1.1488348542809168
儿一面说一,2.584962500721156,0.0
儿笑道奶奶,0.0,2.584962500721156
冯紫英笑道,2.584962500721156,2.584962500721156
冯紫英道这,2.321928094887362,2.321928094887362
冷笑了两声,1.9219280948873623,2.321928094887362
几个小丫头,2.9139770731827523,3.027169118440619
几个老婆子,1.9182958340544893,2.584962500721156
凤姐儿凤姐,2.321928094887362,1.3709505944546687
凤姐儿听了,2.9219280948873623,3.121928094887362
凤姐儿笑道,3.9690016298759936,3.708132064658602
凤姐儿说道,3.188721875540867,2.9182958340544896
凤姐儿道你,3.0,3.0
凤姐冷笑道,2.128085278891395,1.8423709931771088
凤姐听了笑,2.2516291673878226,0.0
凤姐听了这,2.5216406363433186,1.1488348542809168
凤姐忙笑道,2.584962500721156,2.584962500721156
凤姐笑道你,3.3232314287976203,3.640223928941852
凤姐笑道可,1.9219280948873623,1.3709505944546687
凤姐笑道我,3.725480556997868,3.6835423624332306
凤姐笑道这,3.121928094887362,3.1219280948873624
凤姐答应了,2.2516291673878226,2.584962500721156
出一个人来,2.2359263506290326,2.8073549220576046
出去了这里,3.7004397181410926,3.0269868333592873
出来王夫人,2.321928094887362,2.321928094887362
分解正文第,0.0758415063771471,3.2558400834866754
刘姥姥便说,1.9219280948873623,1.9219280948873623
刘姥姥刘姥,1.9219280948873623,0.0
刘姥姥听了,2.75,3.0
刘姥姥笑道,3.456564762130954,2.866247897312731
刘姥姥道我,2.584962500721156,2.2516291673878226
刘姥姥道这,3.0957952550009344,3.0271691184406193
刚说到这里,2.321928094887362,1.9219280948873623
刚说着只见,2.2359263506290326,2.8073549220576046
到了怡红院,2.9477027792200903,2.058813890331201
到了自己房,1.9219280948873623,0.7219280948873623
到底是什么,3.0,2.5
到底是怎么,3.188721875540867,2.054585169337799
到怡红院中,1.9219280948873623,1.9219280948873623
到林姑娘那,2.2359263506290326,1.3787834934861756
到王夫人那,1.7924812503605778,1.0
到老太太那,2.725480556997868,0.9910760598382222
到自己房中,0.3095434291503252,3.794653473544342
到贾母房中,2.8073549220576046,2.5216406363433186
到贾母跟前,2.8073549220576046,2.8073549220576046
到贾母那边,2.7219280948873625,3.121928094887362
到这步田地,2.75,2.25
到这里来了,1.3709505944546687,2.321928094887362
到那里去了,2.8073549220576046,2.8073549220576046
十二个女孩,2.321928094887362,0.0
千恩万谢的,2.5216406363433186,2.8073549220576046
半新不旧的,1.9219280948873623,1.9219280948873623
去一面说一,2.584962500721156,0.0
去不在话下,2.6464393446710153,2.1219280948873624
去不提且说,2.2516291673878226,2.251629167387823
去了不在话,3.8073549220576055,0.0
去了凤姐儿,2.321928094887362,1.9219280948873623
去了宝玉听,3.0,1.75
去了宝玉笑,2.9139770731827523,0.4394969869215134
去了宝玉道,2.5503407095463886,3.027169118440619
去了林黛玉,2.321928094887362,0.9709505944546686
去了王夫人,2.6464393446710157,2.8464393446710154
去了要知端,2.584962500721156,0.9182958340544896
去了这里凤,1.3709505944546687,0.0
去了这里宝,2.94770277922009,0.5032583347756457
去了这里薛,2.321928094887362,0.7219280948873623
去了这里贾,3.459431618637298,2.2221915755066783
去凤姐笑道,2.8073549220576046,2.2359263506290326
去回老太太,2.5216406363433186,2.128085278891395
去宝玉听了,2.725480556997868,2.94770277922009
去宝玉笑道,1.9219280948873623,2.321928094887362
去宝玉道我,1.9219280948873623,2.321928094887362
去林之孝家,2.321928094887362,0.0
去袭人笑道,2.584962500721156,2.2516291673878226
又不知怎么,2.2516291673878226,1.4591479170272448
又伤起心来,1.9219280948873623,2.321928094887362
又打发人来,2.584962500721156,2.2516291673878226
又有一副对,2.321928094887362,0.7219280948873623
又看了一回,1.9219280948873623,2.321928094887362
又说了一回,2.94770277922009,1.3516441151533924
又说了几句,2.6416041678685933,2.0588138903312014
又都笑起来,1.3709505944546687,2.321928094887362
只得答应了,2.321928094887362,2.321928094887362
只得答应着,2.5216406363433186,2.5216406363433186
只怕老太太,2.584962500721156,2.584962500721156
只管告诉我,2.584962500721156,1.792481250360578
只见一个小,3.5,1.311278124459133
只见凤姐儿,2.94770277922009,2.4193819456463714
只见小丫头,2.5216406363433186,2.2359263506290326
只见林黛玉,2.8073549220576046,2.8073549220576046
只见王夫人,3.5724312513221195,3.641604167868594
叫我怎么样,2.321928094887362,0.7219280948873623
可怎么样呢,2.2516291673878226,2.584962500721156
可笑不可笑,2.321928094887362,2.321928094887362
史湘云笑道,2.2516291673878226,1.9182958340544893
司棋的母亲,2.321928094887362,2.321928094887362
叹了一口气,2.75,2.4056390622295662
吃了两杯酒,2.321928094887362,2.321928094887362
向宝玉道你,1.3709505944546687,2.321928094887362
向王夫人道,2.2516291673878226,1.7924812503605778
吓了一大跳,1.9182958340544896,2.2516291673878226
吓了一跳回,2.321928094887362,0.7219280948873623
吓了一跳忙,2.584962500721156,1.2516291673878228
听了冷笑道,2.5216406363433186,2.5216406363433186
听了忙笑道,1.3709505944546687,2.321928094887362
听了点头道,2.584962500721156,2.2516291673878226
听了笑道你,2.6416041678685933,2.9477027792200903
听了笑道这,2.75,2.75
听了这些话,2.4193819456463714,2.725480556997868
听了这话一,2.321928094887362,1.9219280948873623
听了这话不,1.6644977792004616,1.3787834934861756
听了这话便,2.584962500721156,2.584962500721156
听了这话又,2.94770277922009,2.6416041678685933
听了这话忙,3.0,3.0
听了这话越,2.321928094887362,0.0
听了都笑道,0.0,2.584962500721156
听如此说便,3.321928094887362,2.846439344671015
听见王夫人,2.321928094887362,2.321928094887362
听见老太太,2.128085278891395,2.128085278891395
吴新登家的,2.321928094887362,2.321928094887362
告诉了一遍,2.5216406363433186,2.128085278891395
告诉了宝玉,2.321928094887362,0.7219280948873623
告诉了宝钗,1.9219280948873623,2.321928094887362
告诉二奶奶,2.2359263506290326,2.8073549220576046
告诉老太太,2.9219280948873623,3.1219280948873624
呢一语未了,2.321928094887362,1.3709505944546687
呢一面说一,2.94770277922009,0.0
呢凤姐听了,3.0,3.0
呢凤姐笑道,2.94770277922009,2.94770277922009
呢周瑞家的,3.584962500721156,2.5220552088742005
呢宝玉听了,3.9477027792200903,3.3502090290998976
呢宝玉笑道,4.0,3.2806390622295662
呢宝玉道我,2.8073549220576046,2.8073549220576046
呢林黛玉道,2.321928094887362,1.3709505944546687
呢正说着只,2.2516291673878226,1.0
呢王夫人听,2.321928094887362,1.3709505944546687
呢王夫人道,3.0,2.75
呢贾母笑道,2.321928094887362,2.321928094887362
呢贾母道你,2.2516291673878226,2.2516291673878226
呢贾琏听了,2.321928094887362,1.9219280948873623
呢黛玉笑道,2.321928094887362,2.321928094887362
周瑞家的便,3.169925001442312,2.9477027792200903
周瑞家的又,2.0,1.9056390622295662
周瑞家的听,3.0220552088742,0.6500224216483541
周瑞家的回,2.584962500721156,2.584962500721156
周瑞家的忙,2.8073549220576046,2.5216406363433186
周瑞家的笑,2.321928094887362,0.7219280948873623
周瑞家的等,3.169925001442312,1.4466166676282082
周瑞家的答,1.9219280948873623,0.0
周瑞家的道,3.9736606896881845,4.103465189601645
周瑞的干儿,2.75,0.0
命小丫头子,3.182005814760214,3.3248629576173574
和你好你怎,1.2516291673878228,0.0
和老太太说,2.5216406363433186,2.5216406363433186
咕咕唧唧的,2.2516291673878226,1.2516291673878228
咱们两个人,1.9219280948873623,2.321928094887362
咱们娘儿们,2.321928094887362,2.321928094887362
咱们这样人,2.75,0.0
哭得死去活,1.9219280948873623,0.0
哭的死去活,2.584962500721156,0.0
哭起来袭人,1.3709505944546687,2.321928094887362
啐了一口道,1.4591479170272448,2.584962500721156
善保家的道,0.0,2.321928094887362
喜欢的了不,2.321928094887362,0.0
喜的眉开眼,1.9219280948873623,0.0
嗤的一声笑,1.9182958340544893,0.9182958340544896
嗳哟了一声,2.725480556997868,3.169925001442312
嘻嘻的笑道,2.321928094887362,2.321928094887362
嘻嘻的走来,0.0,1.9219280948873623
回了王夫人,2.2516291673878226,2.584962500721156
回了老太太,2.8073549220576046,2.8073549220576046
回分解正文,0.0,0.0
回分解正是,0.0,2.321928094887362
回到怡红院,2.584962500721156,2.2516291673878226
回到自己房,3.690116517593666,0.0
回明老太太,2.321928094887362,2.321928094887362
回来了宝玉,1.5219280948873621,1.3709505944546687
回老太太去,2.321928094887362,2.321928094887362
回老太太太,2.128085278891395,0.0
回老太太的,2.321928094887362,2.321928094887362
因笑道你们,2.321928094887362,2.321928094887362
在宝玉身上,2.321928094887362,2.321928094887362
在老太太的,2.321928094887362,1.9219280948873623
在老太太跟,3.4182958340544896,0.0
在老太太那,2.128085278891395,1.4488156357251847
在话下如今,0.0,0.5916727785823275
在话下这里,0.0,2.9772170014624826
在这里做什,1.9219280948873623,0.0
在里间屋里,2.321928094887362,2.321928094887362
坐了王夫人,1.5219280948873621,2.321928094887362
坐在椅子上,2.2516291673878226,2.584962500721156
坐在炕沿上,2.321928094887362,2.321928094887362
声大哭起来,1.2516291673878228,2.584962500721156
大家都笑了,1.4488156357251847,2.128085278891395
大惊小怪的,2.4056390622295662,3.0
大红猩猩毡,2.584962500721156,2.2516291673878226
太和二奶奶,0.0,2.321928094887362
太太不在家,1.5219280948873621,2.321928094887362
太太不知道,1.9182958340544896,2.584962500721156
太太和二奶,1.3709505944546687,0.0
太太和太太,0.0,2.321928094887362
太太在那里,1.9219280948873623,2.321928094887362
太太太太们,0.5032583347756457,3.169925001442312
太太太太跟,0.0,0.0
太太太跟前,0.0,2.321928094887362
太太奶奶们,2.75,3.0
太太屋里的,2.251629167387823,2.584962500721156
太太房里的,1.7924812503605778,1.7924812503605778
太太打发人,2.0588138903312014,2.94770277922009
太太的丫头,0.7219280948873623,2.321928094887362
太太的主意,0.7219280948873623,2.321928094887362
太太知道了,1.5487949406953985,2.5
太太老爷太,0.0,0.0
太老爷太太,0.0,1.3709505944546687
夫人凤姐儿,0.9864267287308424,2.9477027792200903
夫人凤姐等,1.584962500721156,2.584962500721156
夫人听了便,0.6500224216483541,2.584962500721156
