word_segment,fr_left,fr_right
不知道怎,2.4056390622295662,0.8112781244591328
不知道我,3.5035391228040242,3.7192945256669794
不知道的,4.142914673354254,3.914866303883101
不知道贾,1.584962500721156,1.792481250360578
不知道这,3.4992275471326932,3.734521664779752
不知那个,1.9219280948873623,2.321928094887362
不知那里,3.378783493486176,2.2608203181716595
不等说完,3.546593564294939,1.505876255604107
不答言只,1.9219280948873623,1.9219280948873623
不肯说出,2.321928094887362,0.7219280948873623
不见宝钗,2.4056390622295662,3.0
不觉滴下,2.75,0.5435644431995964
不觉红了,1.8799649487271108,0.0
不解何意,1.9219280948873623,2.321928094887362
不言语了,2.8553885422075336,3.4182958340544896
不言语只,1.6644977792004616,2.5216406363433186
不言语贾,1.9219280948873623,1.9219280948873623
不认得他,1.5219280948873621,1.9219280948873623
不过一时,2.584962500721156,2.584962500721156
不过如此,1.9219280948873623,1.9219280948873623
不过是个,3.3248629576173574,3.6644977792004623
不过是些,2.584962500721156,2.584962500721156
不过是这,1.9219280948873623,2.321928094887362
不长进的,1.9219280948873623,2.321928094887362
与众人都,1.3787834934861756,1.8423709931771088
与你相干,1.3709505944546687,2.321928094887362
与刘姥姥,2.2516291673878226,1.9182958340544896
与宝玉一,2.321928094887362,1.3709505944546687
与宝玉宝,2.4040097573248604,0.0
与我什么,2.584962500721156,0.0
与王夫人,4.0374011976541135,3.536886723742169
与贾母贾,2.2516291673878226,0.0
与邢夫人,3.0,3.0
且不提且,0.5916727785823275,0.0
且说宝玉,3.0969694163174295,3.845350936622435
且说贾政,1.5487949406953985,3.0
且说贾母,1.9056390622295662,2.75
且说贾琏,2.2516291673878226,2.584962500721156
东府里的,2.0,2.75
东西也不,2.8073549220576046,2.5216406363433186
东西宝玉,2.584962500721156,2.2516291673878226
东西自然,2.128085278891395,2.5216406363433186
东西那里,2.321928094887362,2.321928094887362
东西都是,1.2516291673878228,2.584962500721156
丢了东西,2.9219280948873623,3.121928094887362
两三个老,1.9182958340544896,1.2516291673878228
两个丫头,3.3735572622751846,3.640223928941851
两个丫鬟,2.75,3.0
两个人一,1.9219280948873623,2.321928094887362
两个人在,2.321928094887362,0.7219280948873623
两个人来,1.9219280948873623,1.9219280948873623
两个人的,2.5,3.0
两个人说,2.584962500721156,1.2516291673878228
两个人都,3.169925001442312,2.6416041678685933
两个女人,3.2776134368191165,3.0957952550009344
两个姑子,3.0957952550009344,3.459431618637298
两个姨娘,2.8073549220576046,2.8073549220576046
两个婆子,3.3453478271311585,4.825164052322361
两个媳妇,2.321928094887362,2.321928094887362
两个小丫,3.381580488309164,0.5225593745369408
两个小厮,2.5216406363433186,2.8073549220576046
两个老婆,2.584962500721156,0.0
两个老嬷,2.321928094887362,0.0
两个说话,1.9219280948873623,2.321928094887362
两件东西,1.3709505944546687,2.321928094887362
两银子也,2.25,2.75
两银子你,0.9709505944546686,2.321928094887362
两银子来,2.4591479170272446,3.251629167387823
两银子的,2.5,3.0
两银子还,1.9219280948873623,1.9219280948873623
个不住宝,1.4591479170272448,0.9182958340544896
个丫头也,1.9219280948873623,2.321928094887362
个丫头在,2.321928094887362,1.9219280948873623
个人在那,1.6644977792004616,0.0
个人影儿,0.0,2.321928094887362
个人怎么,0.7219280948873623,1.5219280948873621
个人没有,0.7219280948873623,2.321928094887362
个人都吓,1.3709505944546687,0.7219280948873623
个什么东,0.7219280948873623,0.0
个什么人,2.321928094887362,1.9219280948873623
个又说我,1.584962500721156,0.0
个女孩儿,2.4634582986483036,3.373557262275185
个女孩子,2.5492553971684995,3.773557262275185
个婆子来,1.8423709931771088,2.8073549220576046
个小丫头,2.6985753559358323,4.382460983377957
个小太监,1.4591479170272448,2.2516291673878226
个明白人,1.1401156785146092,3.238901256602631
个月的月,1.8423709931771086,1.1488348542809168
个法子来,0.9709505944546686,2.321928094887362
个笑话儿,2.128085278891395,2.2359263506290326
个老婆子,2.2693817174589164,4.61506101220307
个老嬷嬷,2.7414460711655217,3.821928094887362
丫头们也,2.5216406363433186,2.128085278891395
丫头们忙,2.321928094887362,2.321928094887362
丫头们的,2.321928094887362,2.321928094887362
丫头们说,2.584962500721156,2.584962500721156
丫头们都,2.2516291673878226,2.2516291673878226
丫头去了,1.6644977792004616,2.8073549220576046
丫头在那,1.5219280948873621,0.0
丫头婆子,2.128085278891395,2.8073549220576046
丫头媳妇,2.321928094887362,1.3709505944546687
丫头子们,0.5131851787372753,4.1757358691004915
丫头子来,0.6500224216483541,2.584962500721156
丫头子说,0.0,2.321928094887362
丫头答应,1.3787834934861758,0.863120568566631
丫头老婆,2.9219280948873623,2.9219280948873623
丫头过来,1.8423709931771086,2.8073549220576046
丫头进来,1.584962500721156,3.0220552088742005
丫头道你,1.9219280948873623,1.9219280948873623
丫头道我,1.9182958340544896,2.584962500721156
丫鬟名唤,1.3709505944546687,2.321928094887362
丫鬟婆子,2.2516291673878226,2.584962500721156
丫鬟媳妇,2.75,1.8112781244591327
中不自在,0.0,2.584962500721156
中有一个,2.2516291673878226,2.584962500721156
为什么不,4.292770193936989,4.910992253015045
为什么又,1.9219280948873623,2.321928094887362
为什么要,2.321928094887362,2.321928094887362
为什么这,3.459431618637298,1.971747257128181
为这点子,2.321928094887362,1.3709505944546687
主子奴才,1.3709505944546687,2.321928094887362
主意已定,2.584962500721156,2.2516291673878226
么不知道,0.9544340029249649,2.4056390622295662
么个样儿,1.4591479170272448,2.584962500721156
么凤姐道,3.0,2.75
么大年纪,0.0,3.5465935642949384
么好东西,0.0,2.75
么婆子道,1.3709505944546687,1.9219280948873623
么宝玉听,2.75,1.061278124459133
么宝玉笑,0.6500224216483541,0.0
么宝玉道,1.9764892117991657,3.3868421881310127
么平儿道,2.584962500721156,2.2516291673878226
么林之孝,1.3709505944546687,1.9219280948873623
么样凤姐,0.0,1.2987949406953985
么样呢我,0.0,2.321928094887362
么样宝玉,0.0,2.75
么样才好,0.0,2.321928094887362
么样王夫,0.0,0.0
么样袭人,0.0,1.9219280948873623
么王夫人,1.8112781244591327,2.4056390622295662
么紫鹃道,1.9219280948873623,1.5219280948873621
么薛姨妈,1.2987949406953985,2.0
么袭人道,2.353533948577482,3.180832987205441
么要紧的,0.0,1.1488348542809168
么说着便,0.6500224216483541,2.584962500721156
么说起来,0.0,2.584962500721156
么贾琏道,0.7219280948873623,2.321928094887362
么黛玉道,1.5219280948873621,1.9219280948873623
之孙世袭,1.7924812503605778,1.4591479170272448
之孝家的,0.0,4.839149517500907
也不中用,3.459431618637298,3.2776134368191165
也不可太,2.321928094887362,2.321928094887362
也不告诉,2.584962500721156,1.9182958340544893
也不好意,2.321928094887362,0.0
也不小了,1.9219280948873623,2.321928094887362
也不敢再,2.584962500721156,2.584962500721156
也不敢答,1.9219280948873623,0.0
也不敢言,3.169925001442312,0.0
也不敢说,3.277613436819116,3.095795255000934
也不是什,2.584962500721156,0.0
也不理他,2.75,3.0
也不理会,3.121928094887362,2.9219280948873623
也不理论,1.7924812503605778,2.584962500721156
也不用说,1.9219280948873623,2.321928094887362
也不知是,4.221928094887362,3.5841837197791886
也不知道,4.229438978392482,4.905974696849669
也不答言,2.6689801450225334,4.0374011976541135
也不言语,3.9161269465882835,3.725650756112093
也不认得,2.4193819456463714,2.725480556997868
也不过是,3.690116517593666,3.690116517593666
也只得罢,3.459431618637298,0.0
也听见了,2.8073549220576046,2.8073549220576046
也在这里,3.0957952550009344,3.459431618637298
也定不得,1.9219280948873623,2.321928094887362
也少不得,2.584962500721156,2.584962500721156
也就信了,2.321928094887362,2.321928094887362
也就好了,2.8073549220576046,2.5216406363433186
也就完了,2.2516291673878226,2.584962500721156
也就罢了,3.9477027792200903,3.9477027792200903
也并不是,1.9182958340544893,2.584962500721156
也并没有,2.321928094887362,2.321928094887362
也怨不得,2.2516291673878226,2.2516291673878226
也掌不住,3.169925001442312,2.4193819456463714
也摸不着,2.8073549220576046,2.128085278891395
也是一样,2.75,2.75
也是你们,2.321928094887362,2.321928094887362
也是好的,3.0,3.0
也是愿意,2.2359263506290326,0.5916727785823275
也是有的,4.229871195093384,4.175735869100492
也是这么,1.8799649487271108,2.197159723424149
也是这样,3.3787834934861767,3.521640636343319
也有一个,2.584962500721156,2.584962500721156
也有了一,1.9219280948873623,0.7219280948873623
也有说是,1.3709505944546687,2.321928094887362
也未可知,3.795811460047585,4.432619826353562
也没什么,3.0565647621309537,3.1068905956085193
也没有什,3.521640636343319,0.0
也没有这,2.584962500721156,1.4591479170272448
也没法儿,2.321928094887362,1.9219280948873623
也知道了,2.2359263506290326,2.8073549220576046
也笑道我,2.5216406363433186,1.6644977792004616
也算不得,2.321928094887362,1.9219280948873623
也糊涂了,1.6644977792004616,2.8073549220576046
也罢了只,2.75,1.5487949406953985
也罢了宝,2.321928094887362,0.7219280948873623
也罢了怎,1.9219280948873623,0.0
也罢了贾,2.321928094887362,1.3709505944546687
也说不出,2.4040097573248604,1.2776134368191157
也顾不得,3.418295834054489,3.2516291673878226
书房里来,1.3709505944546687,2.321928094887362
了一个丫,2.321928094887362,0.0
了一个人,3.026986833359287,3.085055102756477
了一个大,2.321928094887362,2.321928094887362
了一个女,2.2516291673878226,1.9182958340544893
了一个小,3.121928094887362,2.8464393446710154
了一个揖,0.0,3.321928094887362
了一个月,2.584962500721156,2.251629167387823
了一会儿,1.3709505944546687,2.321928094887362
了一会子,4.0022680844408445,4.3893648586343925
了一会方,2.584962500721156,2.584962500721156
了一口气,0.9219280948873623,2.6464393446710157
了一口说,1.9219280948873623,0.9709505944546686
了一口道,0.5916727785823275,2.8073549220576046
了一句话,3.2359263506290326,3.521640636343319
了一回便,3.027169118440619,3.0957952550009344
了一回儿,2.2516291673878226,1.9182958340544893
了一回又,3.169925001442312,2.9477027792200903
了一回因,1.9182958340544893,2.2516291673878226
了一回方,3.625,3.125
了一回神,0.7219280948873623,2.321928094887362
了一回话,0.0,3.321928094887362
了一回贾,1.6644977792004616,1.1488348542809168
了一回那,2.321928094887362,2.321928094887362
了一回闲,0.0,0.0
了一声说,1.9182958340544896,1.2516291673878228
了一声道,1.5219280948873621,2.321928094887362
了一夜次,2.5216406363433186,0.5916727785823275
了一大跳,0.0,2.2516291673878226
了一想便,0.0,2.8073549220576046
了一想笑,0.0,0.41381685030363374
了一想说,0.0,2.1556390622295662
了一想道,0.0,2.8073549220576046
了一点儿,3.169925001442312,2.94770277922009
了一点子,2.321928094887362,2.321928094887362
了一语未,2.8464393446710154,0.4689955935892812
了一跳回,0.0,0.7219280948873623
了一跳忙,0.0,1.2516291673878228
了一辈子,2.584962500721156,1.7924812503605778
了一遍贾,2.1055872616982603,1.6894822670191825
了一面说,4.514718016821338,0.5007115883735379
了下来递,1.3709505944546687,0.7219280948873623
了不在话,1.4425080971906141,0.0
了不得了,2.9464393446710155,3.721928094887362
了不得我,2.584962500721156,2.584962500721156
了不成宝,2.5216406363433186,0.5916727785823275
了不知是,2.321928094887362,2.321928094887362
了不觉红,0.7219280948873623,0.0
了东西来,2.321928094887362,2.321928094887362
了两三天,2.321928094887362,2.321928094887362
了两个丫,2.2516291673878226,0.9182958340544896
了两个人,2.725480556997868,2.94770277922009
了两个小,2.584962500721156,1.2516291673878228
了两句话,1.5487949406953985,2.75
了两杯酒,0.6500224216483541,2.584962500721156
了个主意,1.3709505944546687,1.3709505944546687
了为什么,3.0,2.4056390622295662
了么宝玉,2.584962500721156,2.251629167387823
了也不用,2.5216406363433186,2.8073549220576046
了也不知,2.2516291673878226,2.251629167387823
了也未可,3.0,0.5435644431995964
了二人正,2.584962500721156,0.6500224216483541
了二奶奶,3.0271691184406193,3.2776134368191165
了些东西,1.9219280948873623,1.3709505944546687
了些什么,2.2810361125534233,3.169925001442312
了些闲话,0.9182958340544896,2.94770277922009
了人家的,3.0957952550009344,2.7321588913645707
了什么不,1.9219280948873623,1.3709505944546687
了什么大,2.321928094887362,1.9219280948873623
了他两个,3.085055102756477,3.238901256602631
了他们又,2.321928094887362,2.321928094887362
了他父亲,2.5219280948873624,3.321928094887362
了他的心,1.9219280948873623,2.321928094887362
了众人又,2.584962500721156,2.2516291673878226
了众人听,3.25,1.198192411043098
了众人笑,2.8073549220576046,0.5916727785823275
了众人见,2.584962500721156,0.6500224216483541
了众人道,3.3248629576173574,3.6644977792004623
了众人都,3.725650756112093,3.2301092343708224
了你们快,2.321928094887362,2.321928094887362
了你们这,2.321928094887362,1.9219280948873623
了你到底,2.321928094887362,2.321928094887362
了你老人,2.584962500721156,0.0
了你这么,2.321928094887362,1.3709505944546687
了便说道,2.6464393446710153,1.9609640474436814
了冯紫英,2.584962500721156,1.792481250360578
了冷笑道,0.0,2.5216406363433186
了几个是,0.5916727785823275,2.8073549220576046
了几句便,2.5,3.0
了几句话,1.311278124459133,3.5
了凤丫头,2.8073549220576046,2.8073549220576046
了凤姐一,2.321928094887362,1.9219280948873623
了凤姐便,2.4056390622295662,2.4056390622295662
了凤姐儿,4.169248695695233,3.9476132088337668
了凤姐又,2.584962500721156,2.584962500721156
了凤姐听,3.6163485660751653,1.528801814525318
了凤姐忙,2.8073549220576046,2.5216406363433186
了凤姐笑,3.7887549139935026,0.0
了凤姐道,4.167812032533445,4.272878204058191
了出来一,2.2516291673878226,2.584962500721156
了出来宝,1.3709505944546687,0.0
了刘姥姥,4.598652005434404,4.581495471294327
了半天方,1.9219280948873623,1.9219280948873623
了半日不,1.9219280948873623,1.3709505944546687
了半日方,2.75,2.75
了原来这,2.75,2.75
了去了宝,1.3709505944546687,0.0
了又不知,1.9219280948873623,2.321928094887362
了只剩了,1.9219280948873623,2.321928094887362
了只怕我,2.321928094887362,2.321928094887362
了只是不,2.584962500721156,2.584962500721156
了只见宝,2.2810361125534233,1.3516441151533924
了可不是,1.7924812503605778,2.584962500721156
了史湘云,3.169925001442312,2.725480556997868
了周瑞家,3.7841837197791883,0.0
了喜不自,1.2516291673878228,0.9182958340544896
了因联道,1.9219280948873623,2.321928094887362
了因说道,3.188721875540867,3.084962500721156
了大老爷,2.321928094887362,2.321928094887362
了好些时,2.321928094887362,2.321928094887362
了好几个,1.9219280948873623,2.321928094887362
了如今且,2.321928094887362,1.9219280948873623
了如今我,2.584962500721156,2.2516291673878226
了姑娘们,3.0,3.0
了姨太太,1.8423709931771088,2.8073549220576046
了宝玉一,2.8073549220576046,2.5216406363433186
了宝玉不,2.5,2.5
了宝玉也,3.121928094887362,2.1609640474436813
了宝玉便,2.66122625626979,3.392747410448785
了宝玉又,2.7321588913645707,3.0957952550009344
了宝玉只,3.3927474104487847,1.8542858719872461
了宝玉听,4.414409522043332,1.7948658582049264
了宝玉因,2.2516291673878226,2.2516291673878226
了宝玉宝,1.6644977792004616,0.5916727785823275
了宝玉心,1.9219280948873623,0.7219280948873623
了宝玉忙,3.636893804262702,3.5110854081804286
了宝玉点,1.9219280948873623,0.7219280948873623
了宝玉的,2.5216406363433186,2.128085278891395
了宝玉笑,4.880259558133639,0.5769384388695525
了宝玉见,2.2516291673878226,2.2516291673878226
了宝玉进,1.9219280948873623,1.9219280948873623
了宝玉道,5.260868458448115,4.801580543749813
了宝钗便,2.584962500721156,2.251629167387823
了宝钗笑,3.0269868333592878,0.39124356362925566
了宝钗等,2.2516291673878226,2.2516291673878226
了宝钗见,1.9219280948873623,1.9219280948873623
了宝钗道,4.349648912578752,3.4970558484728045
了小丫头,3.456564762130953,3.3232314287976212
了少不得,2.5216406363433186,2.8073549220576046
了尤二姐,2.8073549220576046,2.5216406363433186
了尤氏笑,2.584962500721156,0.6500224216483541
了尤氏道,2.584962500721156,2.2516291673878226
了就完了,2.584962500721156,2.584962500721156
了就是了,2.321928094887362,2.321928094887362
了巧姐儿,2.5216406363433186,2.8073549220576046
了平儿笑,3.321928094887362,0.0
了平儿道,3.169925001442312,2.503258334775646
了忙笑道,1.5487949406953985,2.75
了怎么又,1.9219280948873623,2.321928094887362
了怡红院,1.9669171866886992,3.375
了惜春道,2.2516291673878226,2.584962500721156
了我也不,2.584962500721156,2.584962500721156
了我今儿,2.321928094887362,2.321928094887362
了我们也,2.584962500721156,2.584962500721156
了我们家,2.584962500721156,1.7924812503605778
了我们的,2.8073549220576046,2.5216406363433186
了我们这,3.0,2.5
了我如今,2.2516291673878226,2.584962500721156
了我看他,2.321928094887362,2.321928094887362
了我知道,2.321928094887362,1.9219280948873623
了我这里,1.3709505944546687,2.321928094887362
了探春笑,3.321928094887362,0.0
了探春道,3.418295834054489,3.2516291673878226
了明儿再,2.321928094887362,2.321928094887362
了晴雯道,2.94770277922009,2.94770277922009
了有什么,2.5216406363433186,2.5216406363433186
了李嬷嬷,2.321928094887362,1.9219280948873623
了李纨道,3.169925001442312,2.725480556997868
了林之孝,3.238901256602631,1.8542858719872461
了林妹妹,2.584962500721156,2.584962500721156
了林姑娘,3.584962500721156,3.584962500721156
了林黛玉,4.472573883611434,4.2939427079182675
了柳家的,2.5216406363433186,2.8073549220576046
了正说着,3.784941827437643,1.6016812830583902
了没有宝,2.5216406363433186,0.863120568566631
了湘云笑,2.8073549220576046,0.5916727785823275
了湘云道,2.584962500721156,2.2516291673878226
了点头道,0.0,2.2516291673878226
了点点头,0.7219280948873623,0.7219280948873623
了玉钏儿,2.94770277922009,2.6416041678685938
了王夫人,5.206250318892385,5.012569844597905
了甄宝玉,1.2516291673878228,2.584962500721156
了笑道你,1.207518749639422,3.2516291673878226
了笑道这,0.7219280948873623,2.9219280948873623
了紫鹃听,2.584962500721156,1.7924812503605778
了紫鹃笑,2.321928094887362,0.0
