word_segment,times,co
一大惊,6,3847.75
一大跳,7,1355.182389937107
一天一,8,60.67411300919842
一天不,8,60.67411300919842
一天也,6,14.040570161545771
一天的,13,43.82019272886553
一头撞,5,36938.4
一字不,6,30.33705650459921
一定是,17,25.15755905259447
一定的,15,60.67411300919842
一家子,28,75.8488706365503
一宿无,20,1578.5641025641025
一屋子,6,75.8488706365503
一年不,7,60.67411300919842
一年也,6,13.650554323725055
一年半,6,330.98924731182797
一年我,5,27.579142276908374
一年的,12,40.449408672798945
一并连,5,2252.3414634146343
一张小,6,211.80275229357798
一张椅,6,7695.5
一心一,6,33.09497073229005
一心只,5,65.3823279524214
一惊不,5,60.67411300919842
一想便,9,19.801157887213208
一想笑,12,18.129720974747848
一想说,9,60.67411300919842
一想这,7,18.46603439410387
一想道,14,20.224704336399473
一所房,6,634.680412371134
一把拉,19,3847.75
一无所,6,5276.914285714286
一日不,12,17.75827697830198
一日也,10,16.380665188470065
一日在,5,23.144360902255638
一日宝,5,9.89774919614148
一日就,5,19.48227848101266
一日是,6,15.828029480660458
一日贾,7,16.22138017565872
一早便,5,25.501491218380647
一早就,8,70.84464902186421
一早起,9,141.75575643868328
一时也,12,5.68115555669482
一时人,5,60.67411300919842
一时半,8,91.8351668842066
一时又,20,12.816132233240117
一时只,14,11.640321970720112
一时吃,9,41.594174611515655
一时回,7,13.13372004429229
一时大,6,12.154654440556756
一时宝,11,6.293366540899206
一时小,6,14.691520390305987
一时想,11,27.828014135824453
一时拿,5,45.62323995850007
一时摆,6,1067.5838150289017
一时有,8,5.285068391232187
一时来,8,60.67411300919842
一时气,5,28.698489651314564
一时贾,16,10.716023237429377
一时进,5,16.99974227753028
一时难,5,87.50687008433621
一时高,6,305.0239471511148
一枝花,6,4015.0434782608695
一样我,10,16.39840892140498
一样是,6,60.67411300919842
一样的,42,21.414392826775913
一样这,6,33.09497073229005
一概不,29,60.67411300919842
一概都,8,55.540202232830886
一段故,5,2676.695652173913
一溜烟,9,2841.4153846153845
一点不,6,60.67411300919842
一点儿,53,45.399495389866985
一点子,17,16.96619474764941
一班小,5,423.60550458715596
一生的,5,27.579142276908374
一百两,5,129.3361344537815
一百零,9,13192.285714285714
一的都,5,256.8734353268428
一直到,8,704.9312977099237
一看不,8,60.67411300919842
一看却,7,205.05059476605868
一看原,5,97.30874604847207
一看只,27,59.74938892882818
一看果,8,554.4225140712946
一看见,10,17.64854276158624
一瞧原,5,575.0062266500622
一瞧只,6,78.4587935429057
一碗饭,5,1231.28
一笑说,7,3.9325813987443423
一笑贾,5,48.277917189460474
一答应,5,744.7258064516129
一篇话,7,169.5977961432507
一群人,13,60.67411300919842
一肚子,13,75.8488706365503
一脸的,5,16.853920280332897
一般一,6,60.67411300919842
一般不,5,60.67411300919842
一般也,9,16.02456377132941
一般只,6,18.76188541243397
一般的,15,36.404467805519054
一般那,5,14.217576056164551
一行哭,7,1193.7617728531857
一行小,5,111.47513278609368
一行说,7,60.67411300919842
一见了,21,4.550558475689882
一见他,11,18.59973633134361
一见便,9,21.486362813784545
一见宝,6,12.635424505712527
一言不,8,60.67411300919842
一言未,5,789.2820512820513
一语未,47,2052.133333333333
一说就,5,194.8227848101266
一起一,5,12.640440210249672
一跳回,5,147.54114075730948
一跳忙,6,133.43190848886212
一辈子,49,61.94324435318275
一辈的,11,60.67411300919842
一进来,8,1.0834663037356862
一进门,6,473.9743370402053
一迳出,8,62.43021929268602
一迳到,5,71.9317650724412
一迳去,12,23.3992208368086
一迳回,7,46.37007280944012
一迳往,9,665.157262905162
一迳来,8,60.67411300919842
一遍凤,5,90.37580739870816
一遍又,5,21.319143041832117
一遍贾,16,71.30277000289547
一遭儿,12,65.10116320056397
一钟茶,7,3130.3728813559323
一门子,5,75.8488706365503
一闻此,11,1154.325
一阵心,7,325.7354497354497
一面也,5,0.9223347516030442
一面便,15,3.790762208137664
一面劝,5,189.07862407862407
一面只,6,1.943798939126042
一面叫,14,11.884942084942084
一面吃,5,9.003744003744004
一面同,5,51.99662162162162
一面吩,6,155.98986486486487
一面命,14,32.53419900347274
一面哭,12,87.57325746799431
一面回,15,10.965895596827055
一面坐,5,8.630144667489066
一面就,14,6.143060782301289
一面忙,7,3.8567030606765704
一面悄,5,24.46899841017488
一面想,20,19.714358908671706
一面拉,11,95.32713963963964
一面拭,5,415.97297297297297
一面拿,5,17.776622776622776
一面接,5,74.28088803088804
一面早,6,17.453411453411455
一面看,9,6.410542391706775
一面笑,20,3.4707799163368627
一面说,182,60.67411300919842
一面走,24,39.15039745627981
一面进,6,7.948528145980375
一面递,5,115.54804804804805
一面遣,6,415.97297297297297
一面问,7,5.743216589370435
一项银,5,1291.5524475524476
七八岁,8,14207.076923076924
七言律,5,14207.076923076924
万不可,11,1843.568058076225
万谢的,7,6368.689655172414
万银子,11,258.50769818043005
三个丫,5,60.63825595902554
三个字,16,556.3012048192771
三个小,5,41.715679631386365
三个老,6,126.04094631483167
三丫头,8,10.879835057619381
三五天,5,1176.3821656050955
三十两,6,133.17533950246366
三千两,5,1176.3821656050955
三四次,5,2252.3414634146343
三妹妹,20,72.84100096625978
三姐儿,5,14.853310171781509
三姐姐,10,26.083861765079725
三姑娘,44,55.18210584927954
三岁的,5,392.12738853503186
三日后,7,1358.0294117647059
三间小,5,1176.3821656050955
上一个,11,8.154106730028255
上一面,5,109.72671102661597
上上下,16,601.6026058631921
上下下,16,601.6026058631921
上不大,10,134.79200116771275
上不好,16,15.047417304872088
上两个,8,10.693144974525243
上也不,12,4.9144610799687785
上也有,9,50.926102941176474
上了年,6,494.7107142857143
上了车,8,5863.238095238095
上人间,5,1592.1724137931035
上凤姐,6,1.586482957669049
上只是,6,9.793481334841628
上坐下,9,186.70425699202517
上坐了,20,178.68808049535605
上夜的,36,339.50735294117646
上头的,13,38.04823782961461
上好的,7,14.146139705882353
上学去,10,339.50735294117646
上宝玉,18,1.9037795492028586
上小厮,8,1256.408163265306
上屋里,6,8.24714217670874
上平儿,6,4.477020038784745
上悬着,5,339.50735294117646
上我们,7,2.6464938425258744
上戴着,9,339.50735294117646
上所有,6,185.18582887700535
上挂着,5,56.58455882352941
上放着,5,339.50735294117646
上来一,8,26.6280276816609
上来了,18,9.000194923330158
上来回,6,27.52762321144674
上来打,6,52.15323795180723
上来拉,6,278.15060240963857
上来笑,5,24.6019820971867
上来要,6,107.21284829721363
上来说,11,18.129033409480297
上来请,8,120.2813415825464
上来问,9,39.50067726527411
上歪着,7,339.50735294117646
上没有,5,2.819828512800469
上的人,26,25.58606138107417
上的小,5,55.73756639304684
上的话,7,11.21014844617092
上穿着,9,122.22264705882353
上笑道,5,0.7578289128151261
上茶来,18,115.30438401775805
上袭人,6,2.413559381098411
上设着,5,339.50735294117646
上说道,8,3.982490943591513
上贾母,10,141.85253456221199
上车去,7,339.50735294117646
上过不,6,339.50735294117646
上面写,13,9720.631578947368
上饭来,8,339.50735294117646
上麝月,5,952.020618556701
上黛玉,7,2.3957172082542693
下一个,8,8.126098577761157
下一句,6,312.8605307735742
下了宝,5,6.533976735629581
下了车,5,3420.222222222222
下了马,5,12312.8
下人一,5,43.88859845064398
下人的,11,43.73855196021443
下人等,11,28.911924177090892
下众人,16,24.40493867944006
下凤姐,6,2.173921231667412
下剩的,9,465.2191435768262
下去了,12,13.682915987553711
下去只,5,70.48774902679185
下大家,5,7.702303701603083
下如今,8,276.4850299401198
下婆子,5,7.113442562336792
下宝玉,15,2.173921231667412
下尤氏,6,1009.2459016393443
下心来,5,129.2275398824517
下怎么,5,2.9149069146417683
下想道,6,66.45987765383231
下来了,17,11.64760742386752
下来宝,6,23.85739197829878
下来我,5,15.93216245126117
下来的,9,15.393280485997925
下来递,6,1431.7209302325582
下泪来,67,465.2191435768262
下流种,6,4295.162790697675
下王夫,5,171.96648044692736
下的东,5,169.50440528634363
下的事,8,14.044351504206073
下的人,11,14.833074143029242
下站着,8,286.28870373958534
下笑道,6,1.2461227060093558
下自思,7,1199.2987012987012
下袭人,13,7.165697709121731
下说道,7,4.774976546976222
下贾母,11,141.85253456221199
下这个,10,11.515325336060055
下这些,5,46.61820384673633
下这里,16,23.33387553990351
下面一,5,193.8413098236776
下黛玉,5,2.3448545543186805
不上来,15,4.888739090078103
不中用,56,632.5068493150685
不为别,8,839.5090909090909
不了一,6,13.819079685746352
不了的,16,20.551875704171476
不介意,6,456.02962962962965
不会说,7,45.87481371087929
不似先,10,817.2212389380531
不似往,10,1810.7058823529412
不但不,19,43.67273587136439
不但我,6,10.635876763604953
不但是,5,7.976677895827935
不住一,5,5.629995427526292
不住也,5,9.100369549150036
不住了,8,15.880994862314322
不住便,11,27.42827055488052
不住宝,7,15.396498749553412
不住笑,9,15.41026282853567
不作声,6,1442.90625
不依你,9,20.693781512605042
不依我,6,11.817640848449948
不依的,12,43.67273587136439
不便再,5,900.9365853658536
不信你,6,16.93127578304049
不信只,9,58.84409515717927
不信的,7,43.67273587136439
不值什,10,248.911051212938
不像了,7,43.67273587136439
不像是,8,19.144026949987044
不像那,5,32.70042492917847
不免又,19,110.85954381752701
不出一,5,2.3900923984781426
不出去,15,13.52077619108044
不出来,64,23.84776538567071
不出话,9,14.399812880087323
不出门,13,135.63416563100213
不到的,15,43.67273587136439
不到这,6,15.242386729388462
不去不,5,5.4590919839205485
不去了,11,1.1774512122181575
不去的,13,7.009204522564655
不及他,7,79.47160068846816
不受用,28,632.5068493150685
不叫人,7,2.830640287958803
不叫他,20,28.38271453159577
不叫你,7,7.760168067226891
不叫我,22,20.891900785652584
不可太,8,37.42492401215805
不可笑,6,33.02199177543358
不吃了,7,2.6128987273465873
不吃茶,5,539.7194623027469
不吃药,5,1326.8103448275863
不吃饭,12,509.4951724137931
不听见,12,114.71552795031056
不告诉,19,429.51627906976745
不命他,5,79.47160068846816
不和他,6,22.706171625276617
不和你,9,26.60629051620648
不和我,6,15.194109662292789
不喜欢,15,1679.0181818181818
不回去,12,63.69787894464563
不回来,6,0.8619618921979814
不在家,75,101.49473545380609
不在意,12,56.41603665521191
不在房,10,65.43097034753958
不堪的,5,43.67273587136439
不多一,10,17.472399602667803
不多几,9,205.44160177975527
不多的,5,10.39827044556295
不多远,5,6368.689655172414
不大吃,5,65.53544815839898
不大喜,5,118.27100409836065
不大好,26,63.53606160441392
不大懂,5,841.0382513661202
不大理,14,278.87057808455563
不大说,6,4.512276758447142
不好不,16,21.836367935682194
不好么,6,1.4209554486423275
不好也,6,1.7303519565285281
不好了,57,11.419018094806285
不好他,6,1.6789774793338343
不好你,12,2.623155403006273
不好便,8,3.160748207348587
不好再,8,25.378495362418413
不好又,7,2.732453544798201
不好叫,8,10.61753377407301
不好听,9,3.5047398161423633
不好呢,9,11.58993166922326
不好宝,13,4.530659843304198
不好就,9,6.173961490461758
不好怎,5,8.933021204147964
不好意,43,69.04673969744393
不好我,15,2.808770272078773
不好的,11,2.859524372529811
不好说,29,36.185981150559066
不好这,7,1.3149242072887934
不如不,6,43.67273587136439
不如你,13,15.520336134453782
不如叫,6,43.49105180533752
不如咱,5,311.5587044534413
不如大,5,33.69800029192819
不如把,6,224.32226720647773
不如趁,6,3551.769230769231
不如这,5,5.129649380082656
不妥当,5,4295.162790697675
不妨事,12,234.08365019011407
不害臊,10,11543.25
不容他,8,33.461726605670805
不容你,5,16.33719593100398
不容分,6,686.1622291021672
不尊重,7,26384.571428571428
不小了,7,43.67273587136439
不尽心,6,325.7354497354497
不希罕,13,14207.076923076924
不干不,5,43.67273587136439
不干净,14,4536.2947368421055
不待说,5,45.87481371087929
不得也,7,2.6299233100754695
不得什,11,12.559731941937239
不得他,23,8.384618421260402
不得便,9,4.632380973614099
不得别,7,26.95671392827356
不得去,6,2.6297289472560124
不得吃,5,18.337900631478615
不得在,6,6.370007587776781
不得大,7,11.253277161708128
不得好,7,4.786502876691028
不得宝,11,4.994277117319095
不得就,5,4.468412495645105
不得替,6,462.11509591326103
不得有,6,3.1455854301026434
不得来,7,43.67273587136439
不得的,27,28.075330203019963
不得老,7,9.65875743358336
不得要,12,15.985113380647395
不得许,6,84.72110091743119
不得说,6,21.836367935682194
不得贾,5,2.657500028777641
不得这,15,3.6707582719857537
不得闲,17,248.32046820626385
不必来,5,43.67273587136439
不必细,18,3392.3020408163266
不必过,5,73.94778987828315
不怎么,9,67.2585579024035
不怕他,5,14.191357265797885
不怕你,9,19.95471788715486
不怕的,8,43.67273587136439
不怕臊,6,2473.5535714285716
不想一,6,13.819079685746352
不想到,6,192.25399028452463
不想宝,5,22.49488453668518
不想这,5,12.124625807468096
不愿意,40,456.02962962962965
不懂事,5,234.08365019011407
不成一,5,2.043143501924864
不成个,6,4.647274923254995
不成了,13,21.027613567693965
不成事,8,15.10217098000736
不成人,8,43.67273587136439
不成他,5,3.2045000277608127
不成众,5,58.63982727965456
不成你,8,4.00524803469775
不成凤,5,18.949766067471067
不成宝,19,15.165906026345814
不成我,9,3.85979398679212
不成的,5,8.087543679882295
不成说,6,2.219749050526417
不成贾,9,8.409701703970535
不成这,6,2.5813719461061106
不成那,7,7.383966919491913
不承望,14,7103.538461538462
不提且,34,574.6799670540862
不提却,7,272.0058910162003
不提这,8,8.709935273936264
不放在,5,231.4436090225564
不敢了,9,43.67273587136439
不敢作,13,275.9448339271348
不敢则,10,544.8141592920354
不敢告,5,66.44075113317506
不敢坐,5,33.9095949766827
不敢怎,5,22.451132937858603
不敢惊,10,1021.5265486725664
不敢笑,5,3.4093501833043516
不敢答,8,66.37329859395355
不敢自,7,30.18759193966423
不敢要,5,12.849390549340457
不敢说,31,12.585125885285468
不方便,6,112.20656136087484
不旧的,5,43.67273587136439
不早来,5,43.67273587136439
不是一,14,1.7823603614781727
不是个,16,3.8610525325535634
不是为,10,47.84023208827644
不是也,6,1.234723506668598
不是了,13,2.2892966384182944
不是事,5,2.9407493742476642
不是二,5,5.179132268485284
不是人,7,43.67273587136439
不是什,23,14.384306979642146
不是他,22,4.392902550618843
不是你,19,2.963682276930873
不是又,5,1.3927078369036057
不是只,6,2.1684591180200066
不是呢,9,8.270202497636697
不是咱,11,89.55355725998413
不是大,7,6.163855329779829
不是太,5,0.8227841334331231
不是奶,6,2.609467204815078
不是好,20,7.490722377018264
不是宝,19,4.7250561489117615
不是小,6,6.3860126319671755
不是常,5,64.45142378559464
不是有,8,2.2972784715657495
不是正,9,10.84792795144554
不是没,5,4.226322871186534
不是的,6,11.392887618616797
不是老,11,8.313603849868233
不是自,5,6.122034976995797
不是袭,6,14.062128825947921
不是要,13,9.485303877879966
不是说,7,43.67273587136439
不是贾,7,2.0378618311129046
不是还,5,3.357816579278447
不是这,39,5.227602483822928
不是那,24,7.887539681409883
不是都,5,3.2270532076236536
不是顽,9,126.55915943353129
不晓得,8,207.98648648648648
不曾听,8,110.59401197604791
不来也,5,24.08921351245598
不来的,7,1.1239307025718777
不来瞧,5,156.99761985719144
不死的,7,25.475762591629227
不比别,5,839.5090909090909
不然他,6,14.90092512908778
不然就,11,66.97033227848101
不然我,10,16.618557443132737
不然这,5,8.335680242634316
不爽快,5,2308.65
不犯着,11,108.89858490566037
不理他,30,30.962961307195386
不理宝,5,6.4271098676243374
不理我,19,13.122185617434681
不理论,23,1622.5805958747135
不生气,6,992.9677419354839
不用人,5,43.67273587136439
不用他,8,6.054979100073765
不用你,9,5.321258103241297
不用再,5,42.901742160278744
不用去,5,4.549848496046116
不用忙,5,11.648817407757805
不用我,5,2.5323516103821317
不用操,5,1758.9714285714285
不用着,6,6.22277628032345
不用说,42,18.349925484351715
不用过,5,19.71941063420884
不用这,5,2.5403977882314104
不留心,13,211.72804232804233
不留神,7,3591.233333333333
不疼了,5,43.67273587136439
不相干,22,2252.3414634146343
不省事,12,234.08365019011407
不着他,5,9.240883800984669
不着你,11,15.881274184092241
不着头,14,37.98627862903818
不着我,6,7.420379137398804
不着的,7,43.67273587136439
不知不,12,43.67273587136439
不知也,6,0.9731088230774297
不知什,10,4.928931707186891
不知作,5,23.74848913462775
不知原,5,12.52488810524888
不知又,7,1.5366669440053249
不知好,16,4.722863375925971
不知如,5,5.558157031508622
不知宝,6,1.17597020152176
不知底,6,20.131746752656916
不知当,6,51.03163711720009
不知得,5,2.0592721434305594
不知怎,51,51.24193232510064
不知的,5,43.67273587136439
不知老,8,4.765169155352018
不知要,11,6.3254623575565105
不知说,10,43.67273587136439
不知贾,5,1.1471980322248034
不知还,7,3.704901778166239
不知这,8,0.8451224325205484
不知道,279,15.173964269129096
不知那,32,8.288424536504643
不等说,13,45.87481371087929
不答言,25,1944.1263157894737
不算外,6,982.4042553191489
不管了,10,43.67273587136439
不管事,9,51.384215895390895
不管你,7,10.599253945480632
不管怎,6,74.25301527740552
不管这,9,11.71061419453016
不给他,8,30.27489550036882
不给你,7,20.693781512605042
不给我,6,15.194109662292789
不耐烦,11,16790.18181818182
不肯叫,7,114.71552795031056
不肯多,5,284.7548566142461
不肯说,11,21.940128296507485
不能一,5,2.3243100388870013
不能不,5,43.67273587136439
不能了,14,43.67273587136439
不能作,5,110.02740378887168
不能出,7,24.55684084563223
不能吃,5,36.67580126295723
不能多,5,60.085887175483116
不能够,8,589.3641802951735
不能好,7,9.573005753382056
不能来,13,43.67273587136439
不能的,9,43.67273587136439
不能见,12,12.629232434896576
不能言,6,107.01612747464993
不能说,8,3.3669588044682044
不自在,52,194.11399466407954
不自禁,10,1103.2974910394266
不舒服,9,2931.6190476190477
不要了,10,43.67273587136439
不要他,6,8.83017785427424
不要你,7,8.047581699346406
不要的,5,43.67273587136439
不要紧,7,380.0246913580247
不要说,5,4.247667936192526
不要这,8,7.903459785608832
不要那,6,14.533522190745988
不见人,8,16.63723271290072
不见他,7,12.093504452592981
不见回,5,35.28157713761748
不见宝,12,25.820215294282118
不见就,6,25.411667583929553
不见效,8,4015.0434782608695
不觉又,13,21.83597075193714
不觉就,5,14.759301879555045
不觉得,6,18.907862407862407
不觉心,9,44.41847041847042
不觉滴,8,2798.3636363636365
不觉的,16,43.67273587136439
不觉红,9,259.6419868791003
不解何,7,1176.3821656050955
不认得,36,207.98648648648648
不记得,14,207.98648648648648
不许他,10,27.404000237402812
不许你,5,10.703680092726746
不许动,5,1224.7480106100795
不许我,9,16.503946702145615
不该说,6,45.87481371087929
不语宝,7,98.97749196141478
不说你,8,62.08134453781513
不起我,6,11.395582246719592
不起来,17,23.980844433581815
不起这,5,9.52649170586779
不辜负,7,9234.6
不过为,9,63.703981910857316
不过也,5,1.5223666532035378
不过偶,6,686.5873605947955
不过几,6,14.765319582683775
不过叫,5,7.005993475457097
不过吃,6,17.833437937527158
不过多,5,24.34706952463814
不过如,5,10.43445836770206
不过怕,5,24.006551069748095
不过我,7,1.3838501365285254
不过是,142,25.264422183068405
不过来,22,3.3017188631272045
不过略,8,686.5873605947955
不过的,5,7.529782046786964
不过说,11,43.67273587136439
不过这,12,2.3798522031015445
不过都,5,4.774599169643919
不过随,5,343.29368029739777
不这样,6,204.07955801104973
不进去,5,47.773409208484225
不进来,5,0.4874189271357633
不遂心,9,325.7354497354497
不错的,7,43.67273587136439
不长进,9,588.1910828025477
不防头,5,116.67214150347442
与一个,7,7.487542422943718
与二姐,9,40.450393010975105
与他们,20,15.905818319611424
与他去,5,29.16066691928761
与他吃,10,195.00791891035794
与他说,6,32.65994694960212
与你相,5,4860.315789473684
与凤姐,28,10.683160217159573
与刘姥,6,425.55760368663596
与别人,6,38.676252966634095
与姑娘,9,147.2822966507177
与宝玉,53,8.088678450135104
与宝钗,12,48.57120315581854
与尤氏,9,605.5475409836066
与尤老,6,489.8992042440318
与平儿,9,9.690313930101729
与我什,6,489.8992042440318
与我们,6,3.27326862523852
与探春,8,605.5475409836066
与晴雯,5,1191.5612903225806
与李纨,8,1037.5955056179776
与王夫,19,171.96648044692736
与自己,8,488.6031746031746
与芳官,6,1904.041237113402
与袭人,18,10.448087294303996
与贾政,13,65.42936559843035
与贾母,34,73.07554810780617
与贾珍,6,81.90332594235034
与贾琏,7,43.24182219546458
与贾蓉,6,146.00158102766798
与邢夫,8,32.93440028531307
与黛玉,19,9.3831500812869
且不必,11,638.8716981132076
且不提,8,1641.7066666666667
且不敢,5,285.01851851851853
且不用,6,126.5013698630137
且也不,5,6.401979950917183
且他们,5,8.61565158978952
且出去,6,19.18280016618197
且别说,7,571.5490716180371
且又是,7,89.51973410884919
且又有,5,221.13505747126436
且告诉,5,429.51627906976745
且歇歇,5,4735.692307692308
且素日,5,63.18144499178982
且说宝,27,462.24360400444937
且说薛,7,1061.448275862069
且说贾,39,689.9413793103448
且说那,9,1061.448275862069
且问你,12,187.31440162271807
世人都,10,1526.3801652892562
东府里,23,170.27080327080327
东西一,12,570.0370370370371
东西不,15,570.0370370370371
东西也,20,570.0370370370371
东西他,7,570.0370370370371
东西你,24,570.0370370370371
东西便,5,570.0370370370371
东西去,16,570.0370370370371
东西又,8,570.0370370370371
东西只,9,570.0370370370371
东西可,6,570.0370370370371
东西呢,7,570.0370370370371
东西好,5,570.0370370370371
东西宝,7,570.0370370370371
东西就,10,570.0370370370371
东西我,20,570.0370370370371
东西来,30,570.0370370370371
东西的,16,570.0370370370371
东西给,8,570.0370370370371
东西自,9,570.0370370370371
东西虽,5,570.0370370370371
东西还,7,570.0370370370371
东西这,11,570.0370370370371
东西送,6,570.0370370370371
东西那,15,570.0370370370371
东西都,23,570.0370370370371
丢了一,5,26.6280276816609
丢了东,10,5432.117647058823
丢了他,6,121.6145741878841
丢开手,13,3716.7120743034056
两三个,32,218.48961182994455
两三件,5,65.17927724449464
两三天,7,78.79351535836177
两三日,6,341.39001848428836
两三次,6,241.32229965156793
两个不,12,57.69972143396423
两个丫,24,84.46763343941156
两个也,19,175.30838787031024
两个倒,6,186.21273735506637
两个去,6,186.21273735506637
两个坐,5,14.139425211679503
两个女,19,80.93053505535056
两个姑,12,204.834011090573
两个姨,7,341.39001848428836
两个婆,32,117.25080347577669
两个媳,5,42.595018450184504
两个字,27,110.84968656915485
两个小,32,77.47858575529949
两个心,6,55.360543537992704
两个来,10,89.83947854849694
两个的,13,201.73046546798858
两个眼,8,57.3911827539328
两个竟,5,56.79335793357934
两个说,11,187.7645101663586
两个都,12,195.0800105624505
两件东,5,312.9312097594036
两件事,8,210.08616522110052
两剂药,8,7695.5
两口儿,6,341.39001848428836
两口子,12,341.39001848428836
两句话,19,108.10683918669132
两只手,8,1273.7379310344827
两天就,5,341.39001848428836
两家的,5,2.864010222183627
两府里,6,26.60181962215234
两日不,5,41.6329290834498
两杯酒,8,4104.266666666666
两银子,119,149.90927010933694
个一个,7,96.04368174726989
个不住,20,396.9310122501612
个不成,7,241.2922732362822
个不是,20,4.256527380543578
个东西,17,300.68607546447043
个东道,6,118.54428754813864
个个都,9,256.8734353268428
个丫头,84,89.91247602102615
个丫鬟,25,362.055986826629
个主意,36,456.02962962962965
个也不,17,2.4309443767410817
个也是,6,2.951310063439136
个也没,5,60.07416081186573
个亲戚,5,4735.692307692308
个人一,7,15.65679269503718
个人不,10,12.885248646536809
个人也,11,14.021367344403496
个人了,9,27.356374049570455
个人去,9,8.890821566110398
个人又,7,8.215940721158123
个人在,15,19.613865171403084
个人就,9,9.906243295430166
个人影,6,1043.457627118644
个人怎,5,14.333209163717639
个人我,6,25.402347331743993
个人拿,5,44.59220628712154
个人是,5,53.88376706733575
个人来,26,17.413285176562738
个人没,7,13.304559908616591
个人的,18,18.237582699713638
个人都,22,31.92777162254544
个什么,59,67.2585579024035
个众人,5,1.9433489761989942
个伶俐,6,30782.0
个体统,8,23086.5
个信儿,14,118.54428754813864
个儿子,14,26.768064930224853
个光景,10,2029.5824175824175
个凤姐,8,87.03675777568331
个分儿,7,55.320667522464696
个利害,7,14207.076923076924
个原故,12,2676.695652173913
个又说,11,11.74763209936509
个名儿,6,39.51476251604621
个名字,9,667.5614457831325
个呆子,7,69.15083440308088
个和尚,12,2565.1666666666665
个嘴巴,6,30782.0
个园子,5,11.183423353597984
个地方,19,721.453125
个多月,7,952.020618556701
